"觀測時間(day)","測站氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)"
"ObsTime","StnPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp"
"01","1013.8","1015.9","2019/12/01 08:15:00","1011.4","2019/12/01 14:41:00","22.2","28.3","2019/12/01 12:43:00","18.3","2019/12/01 07:07:00","77","38","2019/12/01 12:51:00","1.1","355","5.2","209","2019/12/01 16:27:00","0.0"
"02","1014.4","1016.1","2019/12/02 20:31:00","1012.3","2019/12/02 13:54:00","19.8","25.5","2019/12/02 13:23:00","14.5","2019/12/02 23:45:00","68","46","2019/12/02 14:11:00","1.3","10","8.2","304","2019/12/02 13:20:00","0.0"
"03","1016.0","1017.3","2019/12/03 08:24:00","1014.1","2019/12/03 14:23:00","18.5","23.7","2019/12/03 14:13:00","13.3","2019/12/03 04:11:00","62","45","2019/12/03 14:13:00","1.0","289","4.7","325","2019/12/03 14:13:00","0.0"
"04","1016.9","1018.3","2019/12/04 20:21:00","1015.2","2019/12/04 14:43:00","17.3","21.3","2019/12/04 12:11:00","16.0","2019/12/04 17:05:00","76","56","2019/12/04 12:01:00","1.0","330","4.5","319","2019/12/04 23:04:00","0.5"
"05","1016.8","1018.1","2019/12/05 22:32:00","1014.8","2019/12/05 13:19:00","16.3","19.3","2019/12/05 12:31:00","14.7","2019/12/05 22:47:00","85","70","2019/12/05 12:32:00","1.2","1","5.8","360","2019/12/05 17:52:00","5.0"
"06","1015.9","1017.0","2019/12/06 00:23:00","1014.3","2019/12/06 14:43:00","15.9","17.6","2019/12/06 10:11:00","14.7","2019/12/06 23:44:00","92","84","2019/12/06 10:17:00","1.1","25","4.9","313","2019/12/06 11:14:00","7.0"
"07","1017.2","1019.5","2019/12/07 20:45:00","1014.7","2019/12/07 02:50:00","15.9","19.0","2019/12/07 13:14:00","13.5","2019/12/07 07:47:00","79","65","2019/12/07 15:24:00","1.1","14","5.2","1","2019/12/07 07:47:00","0.0"
"08","1018.5","1020.2","2019/12/08 08:43:00","1016.3","2019/12/08 14:41:00","17.3","23.7","2019/12/08 13:02:00","12.5","2019/12/08 05:42:00","70","44","2019/12/08 13:12:00","0.9","339","4.7","312","2019/12/08 14:51:00","0.0"
"09","1016.9","1019.1","2019/12/09 00:01:00","1014.7","2019/12/09 14:41:00","18.7","23.7","2019/12/09 11:52:00","13.7","2019/12/09 06:44:00","64","41","2019/12/09 11:33:00","0.8","86","5.6","301","2019/12/09 12:51:00","0.0"
"10","1013.9","1016.2","2019/12/10 00:01:00","1011.2","2019/12/10 14:31:00","19.5","26.3","2019/12/10 13:41:00","14.2","2019/12/10 05:46:00","63","31","2019/12/10 14:31:00","0.9","339","6.4","5","2019/12/10 10:59:00","0.0"
"11","1013.3","1015.6","2019/12/11 22:41:00","1011.2","2019/12/11 14:21:00","19.4","25.6","2019/12/11 13:14:00","14.3","2019/12/11 05:03:00","72","45","2019/12/11 11:12:00","0.9","312","5.7","313","2019/12/11 11:26:00","0.0"
"12","1016.4","1018.9","2019/12/12 21:01:00","1014.6","2019/12/12 02:31:00","20.1","25.3","2019/12/12 12:01:00","15.2","2019/12/12 06:06:00","70","46","2019/12/12 11:24:00","0.9","2","5.2","282","2019/12/12 13:33:00","0.0"
"13","1018.3","1020.4","2019/12/13 09:01:00","1016.5","2019/12/13 14:54:00","20.0","26.8","2019/12/13 12:32:00","15.1","2019/12/13 06:25:00","70","35","2019/12/13 13:41:00","1.1","10","6.7","302","2019/12/13 12:48:00","0.0"
"14","1017.3","1019.7","2019/12/14 08:35:00","1014.7","2019/12/14 15:41:00","21.4","28.6","2019/12/14 14:41:00","15.6","2019/12/14 06:54:00","68","40","2019/12/14 14:41:00","0.9","348","5.4","288","2019/12/14 12:19:00","0.0"
"15","1016.3","1018.4","2019/12/15 08:11:00","1014.2","2019/12/15 15:01:00","21.9","27.6","2019/12/15 12:51:00","17.1","2019/12/15 06:21:00","71","47","2019/12/15 12:24:00","0.8","283","5.1","267","2019/12/15 14:17:00","0.0"
"16","1014.6","1016.6","2019/12/16 08:32:00","1011.4","2019/12/16 14:52:00","23.1","29.3","2019/12/16 14:51:00","17.8","2019/12/16 06:43:00","73","42","2019/12/16 14:21:00","0.8","350","5.2","10","2019/12/16 11:43:00","0.0"
"17","1014.5","1016.6","2019/12/17 08:11:00","1012.1","2019/12/17 14:56:00","23.9","29.8","2019/12/17 13:02:00","18.5","2019/12/17 06:23:00","67","41","2019/12/17 13:15:00","0.8","5","5.9","310","2019/12/17 14:00:00","0.0"
"18","1014.7","1016.5","2019/12/18 08:52:00","1012.2","2019/12/18 14:33:00","23.7","29.5","2019/12/18 12:41:00","19.8","2019/12/18 23:53:00","70","45","2019/12/18 12:41:00","0.9","320","5.6","299","2019/12/18 15:12:00","0.0"
"19","1015.3","1016.8","2019/12/19 08:24:00","1013.5","2019/12/19 14:32:00","21.2","27.0","2019/12/19 13:41:00","18.1","2019/12/19 07:11:00","80","56","2019/12/19 13:41:00","1.2","356","7.1","60","2019/12/19 15:29:00","0.0"
"20","1014.7","1015.9","2019/12/20 09:21:00","1012.7","2019/12/20 15:46:00","19.7","22.3","2019/12/20 15:14:00","17.7","2019/12/20 05:54:00","82","71","2019/12/20 16:41:00","1.0","336","4.5","7","2019/12/20 06:26:00","0.0"
"21","1013.3","1015.2","2019/12/21 08:41:00","1011.0","2019/12/21 14:51:00","21.3","27.5","2019/12/21 13:01:00","18.0","2019/12/21 07:52:00","80","49","2019/12/21 14:21:00","0.9","6","4.8","296","2019/12/21 15:46:00","0.0"
"22","1011.4","1013.1","2019/12/22 01:32:00","1008.7","2019/12/22 14:27:00","21.8","28.5","2019/12/22 13:11:00","18.0","2019/12/22 06:36:00","79","49","2019/12/22 12:51:00","1.0","302","6.7","291","2019/12/22 14:41:00","0.0"
"23","1012.8","1014.7","2019/12/23 23:22:00","1010.5","2019/12/23 14:33:00","21.6","27.5","2019/12/23 14:04:00","17.5","2019/12/23 06:25:00","77","53","2019/12/23 15:21:00","1.0","342","5.0","290","2019/12/23 14:43:00","0.0"
"24","1014.0","1016.1","2019/12/24 08:41:00","1011.5","2019/12/24 15:23:00","21.2","27.6","2019/12/24 14:43:00","17.5","2019/12/24 06:31:00","79","51","2019/12/24 14:43:00","1.0","1","5.7","44","2019/12/24 11:26:00","0.0"
"25","1012.2","1014.5","2019/12/25 08:21:00","1009.8","2019/12/25 14:44:00","22.2","27.7","2019/12/25 14:01:00","18.5","2019/12/25 06:32:00","75","51","2019/12/25 14:03:00","0.8","310","3.7","10","2019/12/25 09:17:00","0.0"
"26","1011.1","1012.9","2019/12/26 09:41:00","1008.5","2019/12/26 14:21:00","22.8","28.8","2019/12/26 13:04:00","18.0","2019/12/26 06:12:00","72","44","2019/12/26 12:51:00","1.0","347","5.8","5","2019/12/26 14:47:00","0.0"
"27","1014.7","1016.8","2019/12/27 19:15:00","1012.1","2019/12/27 00:27:00","19.2","22.0","2019/12/27 15:14:00","17.3","2019/12/27 23:53:00","68","59","2019/12/27 17:51:00","1.1","346","5.4","4","2019/12/27 00:47:00","0.0"
"28","1015.6","1017.5","2019/12/28 08:43:00","1013.4","2019/12/28 14:11:00","19.8","23.6","2019/12/28 11:53:00","16.6","2019/12/28 04:11:00","70","56","2019/12/28 12:31:00","0.8","329","4.2","317","2019/12/28 13:05:00","1.5"
"29","1014.8","1016.5","2019/12/29 00:01:00","1013.1","2019/12/29 15:01:00","19.5","22.0","2019/12/29 14:35:00","18.0","2019/12/29 02:11:00","93","85","2019/12/29 14:32:00","0.8","333","4.7","312","2019/12/29 11:37:00","20.0"
"30","1016.0","1018.0","2019/12/30 23:43:00","1013.7","2019/12/30 14:13:00","21.8","27.6","2019/12/30 13:52:00","18.8","2019/12/30 03:06:00","79","55","2019/12/30 13:52:00","1.2","8","6.6","15","2019/12/30 17:07:00","0.0"
"31","1019.8","1021.8","2019/12/31 22:21:00","1017.7","2019/12/31 01:32:00","20.1","22.5","2019/12/31 13:53:00","17.5","2019/12/31 23:29:00","82","71","2019/12/31 15:14:00","1.0","329","4.2","336","2019/12/31 13:08:00","0.0"
