"觀測時間(day)","測站氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)"
"ObsTime","StnPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp"
"01","996.3","997.6","2020/09/01 22:07:00","994.8","2020/09/01 04:06:00","28.3","32.2","2020/09/01 16:02:00","23.9","2020/09/01 06:54:00","77","55","2020/09/01 15:48:00","1.7","69","7.1","225","2020/09/01 13:36:00","6.5"
"02","997.8","999.7","2020/09/02 23:57:00","996.3","2020/09/02 15:03:00","30.3","34.7","2020/09/02 11:23:00","26.6","2020/09/02 06:30:00","69","50","2020/09/02 11:03:00","2.9","236","11.1","248","2020/09/02 16:59:00","0.0"
"03","1001.7","1003.8","2020/09/03 23:43:00","999.1","2020/09/03 01:40:00","28.2","31.4","2020/09/03 14:30:00","25.5","2020/09/03 08:59:00","80","64","2020/09/03 14:31:00","1.4","82","8.8","320","2020/09/03 07:56:00","3.5"
"04","1002.1","1004.1","2020/09/04 08:32:00","999.8","2020/09/04 15:21:00","28.7","32.4","2020/09/04 14:23:00","25.5","2020/09/04 05:26:00","72","56","2020/09/04 11:18:00","1.8","7","9.6","346","2020/09/04 15:32:00","0.0"
"05","1000.0","1001.9","2020/09/05 09:47:00","998.1","2020/09/05 16:02:00","27.8","31.1","2020/09/05 12:58:00","25.8","2020/09/05 05:00:00","65","41","2020/09/05 14:13:00","1.8","47","8.6","23","2020/09/05 17:28:00","0.0"
"06","998.6","999.8","2020/09/06 08:52:00","997.4","2020/09/06 14:25:00","27.2","31.1","2020/09/06 11:27:00","23.8","2020/09/06 06:11:00","53","29","2020/09/06 13:10:00","2.1","82","7.0","321","2020/09/06 13:11:00","0.0"
"07","1001.4","1004.4","2020/09/07 23:14:00","999.0","2020/09/07 01:07:00","28.3","33.6","2020/09/07 14:01:00","23.0","2020/09/07 05:28:00","50","34","2020/09/07 11:17:00","1.0","323","6.2","323","2020/09/07 14:06:00","0.0"
"08","1005.0","1006.4","2020/09/08 21:39:00","1003.8","2020/09/08 15:33:00","29.2","33.3","2020/09/08 11:50:00","26.4","2020/09/08 05:33:00","58","33","2020/09/08 14:41:00","1.0","93","6.2","298","2020/09/08 13:27:00","0.0"
"09","1003.0","1005.5","2020/09/10 00:00:00","1001.1","2020/09/09 16:16:00","28.8","32.4","2020/09/09 10:40:00","26.1","2020/09/09 01:27:00","68","48","2020/09/09 11:14:00","1.3","15","6.0","272","2020/09/09 11:33:00","0.0"
"10","1000.4","1002.1","2020/09/10 09:36:00","998.2","2020/09/10 15:11:00","28.5","32.2","2020/09/10 14:21:00","26.3","2020/09/10 06:00:00","73","57","2020/09/10 14:21:00","0.8","59","4.3","297","2020/09/10 15:48:00","0.0"
"11","1001.4","1003.5","2020/09/11 22:20:00","1000.0","2020/09/11 15:09:00","28.8","32.5","2020/09/11 11:55:00","26.0","2020/09/11 01:50:00","75","55","2020/09/11 11:56:00","1.8","257","9.2","243","2020/09/11 11:48:00","0.0"
"12","1004.2","1005.6","2020/09/12 20:18:00","1002.4","2020/09/12 04:34:00","28.5","32.3","2020/09/12 14:01:00","26.6","2020/09/12 18:28:00","77","59","2020/09/12 11:45:00","1.4","35","6.7","38","2020/09/12 16:54:00","0.5"
"13","1004.7","--","--","--","--","27.9","--","--","--","--","79","--","--","1.9","10","--","--","--","0.0"
"14","1003.6","1004.9","2020/09/15 00:00:00","1001.4","2020/09/14 15:32:00","28.5","32.8","2020/09/14 11:47:00","26.3","2020/09/14 03:20:00","79","61","2020/09/14 11:46:00","1.5","43","8.7","356","2020/09/14 15:17:00","0.0"
"15","1002.9","1004.1","2020/09/15 00:10:00","1001.3","2020/09/15 15:35:00","28.6","31.7","2020/09/15 15:02:00","25.9","2020/09/15 05:06:00","79","64","2020/09/15 09:34:00","1.2","168","6.6","322","2020/09/15 13:05:00","0.0"
"16","1002.2","1003.3","2020/09/16 09:54:00","1000.6","2020/09/16 17:08:00","29.4","32.7","2020/09/16 14:35:00","26.0","2020/09/16 05:58:00","75","57","2020/09/16 17:23:00","1.2","83","6.0","316","2020/09/16 12:55:00","0.0"
"17","1001.7","1003.4","2020/09/17 23:27:00","1000.3","2020/09/17 14:57:00","29.5","34.0","2020/09/17 13:30:00","26.5","2020/09/17 04:02:00","72","47","2020/09/17 15:54:00","0.8","149","4.9","352","2020/09/17 13:48:00","0.0"
"18","1004.8","1006.3","2020/09/18 23:45:00","1003.2","2020/09/18 00:38:00","29.5","33.1","2020/09/18 14:19:00","26.2","2020/09/18 05:52:00","73","51","2020/09/18 09:04:00","1.5","16","9.0","25","2020/09/18 17:37:00","0.0"
"19","1005.9","1007.6","2020/09/19 09:18:00","1004.8","2020/09/19 14:46:00","28.9","32.3","2020/09/19 12:48:00","26.9","2020/09/19 23:00:00","79","67","2020/09/19 13:35:00","1.8","230","7.2","325","2020/09/19 15:30:00","0.0"
"20","1004.9","1006.3","2020/09/20 08:46:00","1003.1","2020/09/20 15:05:00","26.8","30.2","2020/09/20 13:04:00","24.6","2020/09/20 03:24:00","82","67","2020/09/20 13:29:00","1.9","50","11.2","17","2020/09/20 14:01:00","12.0"
"21","1004.2","1005.5","2020/09/21 00:01:00","1001.9","2020/09/21 15:55:00","27.1","30.2","2020/09/21 13:07:00","25.2","2020/09/21 02:37:00","70","57","2020/09/21 13:02:00","2.2","50","10.1","46","2020/09/21 16:06:00","0.0"
"22","1003.3","1004.9","2020/09/22 08:38:00","1001.2","2020/09/22 15:30:00","26.9","30.9","2020/09/22 12:52:00","24.7","2020/09/22 05:15:00","62","48","2020/09/22 12:15:00","2.1","51","9.3","39","2020/09/22 16:16:00","0.0"
"23","1003.3","1004.3","2020/09/23 22:30:00","1001.9","2020/09/23 15:02:00","27.0","31.4","2020/09/23 13:36:00","24.2","2020/09/23 05:58:00","65","48","2020/09/23 10:48:00","1.8","54","8.3","28","2020/09/23 15:59:00","0.0"
"24","1003.8","1005.2","2020/09/24 21:07:00","1002.5","2020/09/24 04:39:00","25.0","27.3","2020/09/24 10:45:00","22.8","2020/09/24 23:32:00","80","72","2020/09/24 08:27:00","1.7","32","7.7","54","2020/09/24 12:18:00","0.0"
"25","1003.3","1004.5","2020/09/25 00:12:00","1001.3","2020/09/25 16:23:00","24.6","27.0","2020/09/25 14:32:00","21.4","2020/09/25 04:52:00","74","62","2020/09/25 10:40:00","2.3","48","9.2","78","2020/09/25 10:05:00","0.0"
"26","1003.2","1005.2","2020/09/26 23:01:00","1001.2","2020/09/26 04:21:00","24.8","26.2","2020/09/26 14:01:00","22.5","2020/09/26 23:59:00","71","60","2020/09/26 16:44:00","2.3","56","11.1","55","2020/09/26 09:11:00","0.0"
"27","1005.0","1006.6","2020/09/27 10:32:00","1003.4","2020/09/27 04:01:00","21.6","22.7","2020/09/28 00:00:00","20.6","2020/09/27 07:32:00","90","81","2020/09/27 05:22:00","1.5","53","9.0","42","2020/09/28 00:00:00","25.0"
"28","1004.0","1006.0","2020/09/28 09:07:00","1002.5","2020/09/28 15:00:00","22.6","23.8","2020/09/28 11:26:00","21.6","2020/09/28 00:53:00","89","79","2020/09/28 22:01:00","1.4","39","5.2","68","2020/09/28 13:25:00","3.0"
"29","1001.6","1003.8","2020/09/29 00:29:00","999.5","2020/09/29 15:09:00","24.8","28.0","2020/09/29 12:42:00","22.7","2020/09/29 02:59:00","73","58","2020/09/29 16:39:00","1.6","53","6.3","52","2020/09/29 13:15:00","0.0"
"30","1002.6","1004.3","2020/09/30 09:52:00","1000.1","2020/09/30 04:08:00","22.0","24.0","2020/10/01 00:00:00","19.8","2020/09/30 13:25:00","79","69","2020/09/30 17:50:00","2.8","56","9.6","93","2020/09/30 14:17:00","2.5"
