date,GDP,平均每人所得,景氣指標,season,holiday,max_temp,min_temp,mean_temp,Max_SthPres,Min_StnPres,Min_RH,Mean_StnPres,Mean_RH,Mean_Precp,Mean_WD,Mean_WDGust,Mean_WS,Mean_WSGust,石化業該日最高用電量,金屬製造該日最高用電量,資訊電子該日最高用電量,綜合服務該日最高用電量,民生工業該日最高用電量,Mean_WS_log
2018/08/22,4597982,164958,24,0.5,0.0,0.9026315789473680,0.9461538461538460,0.9031623660049830,0.0042667245906853300,0.9934425430256940,0.6883116883116880,0.5535188219106340,0.3061186001714240,0.11132248291411300,0.0028651817046946800,0.005705520821170400,0.24057450628366200,0.2512468166383700,0.861179860306161,0.6214786322778440,0.7284701244838220,0.10663318741271500,0.9774878821171660,0.3420761444017890
2018/08/23,4597982,164958,24,0.5,0.0,0.9026315789473680,0.8384615384615390,0.879385253440808,0.004751579657808700,0.9926868509580220,0.7272727272727270,0.5417677503777490,0.6515981942970290,0.7787764815877270,0.16610831978611400,0.009675501820459200,0.4931178934769600,0.7051411290322580,0.8672903054124040,0.6070352943378390,0.7268890764022520,0.10648728146508400,0.9802025604661860,0.6099687429449090
2018/08/24,4597982,164958,24,0.5,0.0,0.8157894736842110,0.8730769230769230,0.8251551081157910,0.005139463711507310,0.9930768855735950,0.7792207792207790,0.7026022402362700,0.3191231019192600,0.7158458394983440,0.002533563451836500,0.006266519473075250,0.28186714542190300,0.36850063667232600,0.7643139729421740,0.5190649722695400,0.6997219416915890,0.09295954052761240,0.7708135977690740,0.3909013840352520
2018/08/25,4597982,164958,24,0.5,1.0,0.8605263157894740,0.9076923076923080,0.8705787915781730,0.004363695604109990,0.9935644288430600,0.6883116883116880,0.6282496848218350,0.03570499151948540,0.1688659399502770,0.0016197709328495100,0.0008545012578683110,0.24236983842010800,0.3029233870967740,0.7224841988261970,0.5252195896842570,0.6827857346961960,0.08070311196874900,0.635269841265889,0.3442475844550090
2018/08/26,4597982,164958,24,0.5,1.0,0.8578947368421050,0.9230769230769230,0.858056424235329,0.006787970939726720,0.9939057091316850,0.7012987012987010,0.6310491602979050,0.03674535165931230,0.10403518837253800,0.0022152099290926500,0.0012382307047247000,0.22262118491921000,0.2242943548387100,0.6915033777006950,0.48915935327928400,0.666984523704288,0.07702609221322430,0.524066791892714,0.3201073614757860
2018/08/27,4597982,164958,24,0.5,0.0,0.8473684210526320,0.8846153846153850,0.83928959646805,0.011248637557261200,0.9945882697089370,0.6753246753246750,0.6367691696490110,0.036385226995526100,0.38821954484605100,0.002560092912065160,0.00174933922107699,0.2926391382405740,0.44657258064516200,0.8386583262613130,0.5871397121796890,0.7116701504485900,0.10037206239748800,0.9046765835322860,0.4032683536378820
2018/08/28,4597982,164958,24,0.5,0.0,0.8578947368421050,0.876923076923077,0.8176831613626100,0.012315318704932600,0.9954414704305010,0.6233766233766230,0.6405598107666080,0.03694542091697130,0.4771466819659590,0.0019248597254790400,0.0011135053658433000,0.28904847396768400,0.4727822580645160,0.8409422948936660,0.587827388379452,0.7060792540435600,0.0967812011311723,0.9067484493788480,0.3991624323546140
2018/08/29,4597982,164958,24,0.5,0.0,0.863157894736842,0.8692307692307690,0.8180912085890600,0.014060796946576700,0.9956852420652330,0.5584415584415590,0.5658213817054710,0.03342420198217250,0.2657245523447170,0.002980142699018850,0.0012663602492383800,0.20466786355475800,0.24596774193548400,0.8475490256114160,0.591178773809143,0.7084757239460820,0.09879359641580980,0.9335181081877700,0.2976619953029370
2018/08/30,4597982,164958,24,0.5,0.0,0.8473684210526320,0.8884615384615390,0.8258240379952170,0.016485072282193400,0.9960996538442790,0.6233766233766230,0.6455686020237930,0.03590506077714440,0.11072862880091800,0.0023345925001215900,0.0013422569448130200,0.14721723518851000,0.2247983870967740,0.8481942476563050,0.5811709940978210,0.7086083459263630,0.10136205565739300,0.9354135273264430,0.22237856040523100
2018/08/31,4597982,164958,24,0.5,0.0,0.8605263157894740,0.8730769230769230,0.8604077127615090,0.01677598532246740,0.9968797230754230,0.5844155844155850,0.7245289427488410,0.35549569296167100,0.011474469305794600,0.0037922389537960000,0.11900442642266500,0.0825852782764811,0.13399299660441400,0.8434740833284930,0.5663200906676420,0.7098409925798830,0.10083686130832100,0.9174559812041750,0.13057239498636400
2018/09/01,4597982,164958,22,0.75,1.0,0.8736842105263160,0.9038461538461540,0.8883556031239020,0.01619415924191940,0.9962946711520650,0.3116883116883120,0.5696498535727460,0.026781902627892900,0.00898833428953911,0.002436288764331440,0.0013879011113823800,0.0825852782764811,0.1174395161290320,0.7389802435787580,0.5424060116562700,0.6815038008767800,0.08050363860366480,0.6749489346286910,0.13057239498636400
2018/09/02,4597982,164958,22,0.75,1.0,0.881578947368421,0.8961538461538460,0.8990484472465170,0.014060796946576700,0.99566086490176,0.5974025974025980,0.6417401301565180,0.028022332025378800,0.007267163893669920,0.0037480231867482400,0.001924485441633850,0.15978456014362600,0.24899193548387100,0.6846321954873260,0.4643281559552480,0.6670882957780600,0.07852425437058100,0.5337795453303470,0.23932124455219300
2018/09/03,4597982,164958,22,0.75,0.0,0.9157894736842100,0.876923076923077,0.9124136662374370,0.011345608570686000,0.9953439617766080,0.28571428571428600,0.638736368632195,0.025301390121216100,0.0001912411550965770,0.004950692050447240,0.002124045983844090,0.341113105924596,0.38508064516129100,0.8493461000743440,0.523276772509675,0.7153237408764520,0.10516984962240300,0.9316024203315640,0.4571602863977940
2018/09/04,4597982,164958,22,0.75,0.0,0.9578947368421050,0.9,0.9328962991454420,0.010278927423014600,0.9948807956706160,0.33766233766233800,0.7128468072487,0.27010613379279900,0.006643113808617930,0.005406114451039150,0.12389790567579900,0.3985637342908440,0.34833934634974500,0.8628305845261190,0.5675278559811410,0.7324350193098730,0.11044714802240200,0.9732696160674880,0.5175973649493530
2018/09/05,4597982,164958,22,0.75,0.0,0.9236842105263160,0.9230769230769230,0.9262638593909390,0.010666811476713300,0.9952220759592410,0.36363636363636400,0.6385472148838120,0.029902983047373700,0.009179575444635690,0.002776750170599170,0.001659643126306960,0.13464991023339300,0.1486895161290320,0.872487206349227,0.5685575429128590,0.7305912638210020,0.11158989131817700,0.980430889806134,0.2051538210332020
2018/09/06,4597982,164958,22,0.75,0.0,0.9263157894736840,0.9346153846153850,0.9049484087830490,0.011054695530412100,0.9952952074496610,0.5324675324675330,0.6389557869803190,0.03166359251477310,0.08108624976094860,0.0022358439537149400,0.0018029445794898500,0.10412926391382400,0.2268145161290320,0.8611142143532450,0.5954344327160470,0.7271087510775670,0.11161363452413000,0.9715489443277070,0.16208825691677300
2018/09/07,4597982,164958,22,0.75,0.0,0.8684210526315790,0.9153846153846160,0.8950850377109220,0.011927434651234000,0.9953683389400810,0.6363636363636360,0.5638617488722220,0.02826241513456970,0.1055651176133100,0.0029624563921997500,0.001564108824185040,0.13105924596050300,0.24546370967742000,0.8595240665037450,0.6161860853240090,0.7260308681644480,0.1105354725826110,0.9520576832170940,0.20017933642459800
2018/09/08,4597982,164958,22,0.75,1.0,0.8578947368421050,0.9038461538461540,0.8564677157716940,0.013091086812330100,0.9958315050460730,0.6623376623376620,0.5661694246024960,0.03090332933566880,0.27978580990629200,0.001133397495324180,0.0011777256467141500,0.15439856373429100,0.31300403225806500,0.7398622329789000,0.5571362959474920,0.6847261294651570,0.0835855619808984,0.6988180067098390,0.23209403841221700
2018/09/09,4597982,164958,22,0.75,1.0,0.8447368421052630,0.823076923076923,0.8138301252571200,0.017260840389590700,0.995953390863439,0.6493506493506490,0.5686284233314770,0.032103744881622900,0.09581181870338500,0.0012586755019595000,0.0007058923434564310,0.43267504488330300,0.5201612903225810,0.6719688697745460,0.5049535816820440,0.6632359689392540,0.07609082318705430,0.5466477490838240,0.5518797080038400
2018/09/10,4597982,164958,22,0.75,0.0,0.8552631578947370,0.8115384615384620,0.8200578624345700,0.10162562206905100,0.9956852420652330,0.6883116883116880,0.568053395936392,0.03074327392954160,0.08930961943010140,0.00205455930881913,0.0011092593968601100,0.4183123877917420,0.4092741935483870,0.8242463982192700,0.5447852446956440,0.7087935335269870,0.1004144946841990,0.9153227882411260,0.5375832345403130
