"觀測時間(day)","測站氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)"
"ObsTime","StnPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp"
"01","1004.9","1006.1","2021/06/01 21:31:00","1003.5","2021/06/01 02:01:00","29.3","32.4","2021/06/01 09:51:00","25.1","2021/06/01 05:05:00","76","60","2021/06/01 15:51:00","1.9","125","12.7","123","2021/06/01 04:18:00","27.0"
"02","1005.7","1007.1","2021/06/02 21:41:00","1003.8","2021/06/02 15:55:00","30.4","34.0","2021/06/02 11:47:00","28.0","2021/06/02 04:06:00","72","50","2021/06/02 11:47:00","2.0","233","10.2","239","2021/06/02 14:00:00","0.0"
"03","1004.3","1006.5","2021/06/03 00:01:00","1001.8","2021/06/03 16:22:00","30.8","33.3","2021/06/03 12:31:00","28.3","2021/06/03 04:20:00","74","63","2021/06/03 14:51:00","2.2","143","9.3","201","2021/06/03 20:12:00","0.0"
"04","1001.6","1003.5","2021/06/04 06:44:00","998.6","2021/06/04 15:43:00","30.9","34.5","2021/06/04 12:41:00","28.3","2021/06/04 23:43:00","73","53","2021/06/04 14:41:00","2.7","147","9.7","171","2021/06/04 12:06:00","0.0"
"05","1002.0","1004.1","2021/06/05 08:40:00","1000.3","2021/06/05 03:19:00","27.2","29.9","2021/06/05 14:11:00","25.2","2021/06/05 06:16:00","88","74","2021/06/05 14:01:00","2.4","137","12.9","233","2021/06/05 20:34:00","144.5"
"06","1003.4","1006.0","2021/06/06 19:31:00","1000.6","2021/06/06 01:54:00","25.5","26.9","2021/06/06 00:09:00","24.5","2021/06/06 20:17:00","95","85","2021/06/06 23:51:00","2.5","142","11.9","240","2021/06/06 06:24:00","171.5"
"07","1006.9","1008.7","2021/06/07 09:22:00","1005.0","2021/06/07 01:24:00","27.7","30.7","2021/06/07 15:31:00","24.9","2021/06/07 09:24:00","77","62","2021/06/07 15:37:00","1.7","116","12.1","253","2021/06/07 09:12:00","2.0"
"08","1007.3","1008.6","2021/06/08 09:11:00","1005.1","2021/06/08 15:41:00","28.5","32.8","2021/06/08 16:15:00","26.1","2021/06/08 05:11:00","79","61","2021/06/08 16:15:00","2.1","29","8.6","234","2021/06/08 16:51:00","0.0"
"09","1005.9","1007.5","2021/06/09 00:01:00","1004.0","2021/06/09 15:37:00","29.4","33.6","2021/06/09 11:34:00","26.8","2021/06/09 02:01:00","74","53","2021/06/09 11:27:00","1.7","295","7.6","292","2021/06/09 14:52:00","6.5"
"10","1004.5","1006.5","2021/06/10 00:01:00","1002.6","2021/06/10 15:32:00","29.7","33.5","2021/06/10 13:22:00","27.1","2021/06/10 04:49:00","74","56","2021/06/10 14:31:00","1.9","267","7.9","250","2021/06/10 14:18:00","0.0"
"11","1005.3","1008.3","2021/06/11 22:26:00","1003.5","2021/06/11 05:12:00","30.2","33.8","2021/06/11 13:04:00","27.5","2021/06/11 04:47:00","72","53","2021/06/11 12:13:00","1.8","107","9.2","309","2021/06/11 14:35:00","0.0"
"12","1007.8","1009.8","2021/06/12 22:31:00","1006.3","2021/06/12 15:49:00","30.3","34.1","2021/06/12 16:42:00","27.6","2021/06/12 04:38:00","73","56","2021/06/12 16:42:00","1.8","254","10.7","241","2021/06/12 15:14:00","0.0"
"13","1007.5","1009.5","2021/06/13 00:01:00","1004.8","2021/06/13 16:01:00","30.3","33.8","2021/06/13 12:21:00","28.1","2021/06/13 04:49:00","73","56","2021/06/13 09:37:00","2.2","93","7.2","251","2021/06/13 16:04:00","0.0"
"14","1004.8","1007.1","2021/06/14 00:01:00","1003.0","2021/06/14 17:26:00","30.1","33.0","2021/06/14 13:11:00","27.8","2021/06/14 04:52:00","73","61","2021/06/14 12:51:00","1.9","73","7.4","234","2021/06/14 14:19:00","0.0"
