date,season,holiday,max_temp,min_temp,mean_temp,石化業該日最高用電量,金屬製造該日最高用電量,資訊電子該日最高用電量,綜合服務該日最高用電量,民生工業該日最高用電量
2020-10-02,3,0,33.0,20.8,26.85395833333333,614066.6891,437902.0546,1531571.461,750982.5586,487123.1972
2020-10-03,3,1,33.2,20.3,27.6596875,609619.5769,462184.1257,1523109.48,758586.9822,456049.9545
2020-10-04,3,1,34.7,21.5,28.144583333333337,619379.4778,477174.2586,1520224.807,777245.034,408989.4582
2020-10-05,3,0,32.8,21.3,26.038958333333333,798866.9811,577070.6158,1606531.643,998986.7872,798699.145
2020-10-06,3,0,32.6,20.8,25.101354166666667,804982.996,582391.6809,1585419.481,951787.9306,804783.524
2020-10-07,3,0,31.3,21.0,24.779375,793692.6492,599686.7357,1578530.388,929641.0087,809205.2274
2020-10-08,3,0,30.8,20.4,24.68,791860.5422,582232.4049,1573632.337,923535.9661,792347.5516
2020-10-09,3,0,32.1,20.1,24.64604166666667,714079.8738,568901.0227,1523938.687,731815.3169,578784.2129
2020-10-10,3,1,32.4,20.7,24.875729166666666,679526.8031,541846.8708,1512597.261,715787.4314,491907.0177
2020-10-11,3,1,32.7,21.5,26.00302083333333,646104.1208,508374.8977,1527193.043,744422.2974,413347.2877
2020-10-12,3,0,32.4,23.6,26.773541666666667,807702.457,586322.2499,1637917.691,999869.0328,816588.6154
2020-10-13,3,0,32.9,22.8,26.203750000000003,824690.199,628079.7159,1635580.707,997575.4957,842504.8755
2020-10-14,3,0,32.7,21.0,26.213749999999997,817655.4121,606176.6818,1621309.691,981729.6454,834433.3534
2020-10-15,3,0,32.8,22.8,26.404999999999994,814755.076,606397.8979,1614566.992,973503.9593,832908.0971
2020-10-16,3,0,31.6,22.0,26.110625,830508.3641,608816.9058,1622030.133,981718.3783,813825.732
2020-10-17,3,1,31.1,20.8,24.376041666666662,735849.3089,582660.6217,1538671.786,759012.7765,582938.7805
2020-10-18,3,1,30.7,19.7,23.8209375,670711.768,520842.8927,1497140.1,717980.9737,449158.0826
2020-10-19,3,0,31.9,19.8,23.995624999999997,806793.3702,566250.2959,1583196.385,900829.0186,795100.3312
2020-10-20,3,0,31.5,20.0,24.835625,813229.0249,582219.1197,1604997.847,932259.4668,822758.9424
2020-10-21,3,0,31.4,21.9,25.66385416666667,814563.435,618885.3608,1628878.633,967117.0777,831858.5216
2020-10-22,3,0,31.6,18.2,22.965000000000003,814066.135,589034.6188,1593843.401,927134.7614,807430.9092
2020-10-23,3,0,26.2,17.1,20.707604166666666,796091.4869,639402.2648,1541333.594,840140.2761,765902.1948
2020-10-24,3,1,29.5,17.6,22.718750000000004,711167.0499,602368.2126,1491505.063,695874.962,566467.9124
2020-10-25,3,1,30.9,18.1,24.171875000000004,663942.2158,518215.3886,1491130.217,690489.953,448120.4567
2020-10-26,3,0,31.2,19.6,25.269999999999996,798896.8951,581828.4367,1588869.739,904266.9814,790469.8935
2020-10-27,3,0,31.9,19.8,25.681562500000002,809658.756,615098.6858,1597289.471,927401.0786,820443.3974
2020-10-28,3,0,31.7,21.1,25.74093750000001,813640.3111,601758.3769,1610604.327,945222.6911,827953.4784
2020-10-29,3,0,31.2,20.9,24.85427083333333,820803.0392,571634.8368,1596668.075,926003.7021,815868.1968
2020-10-30,3,0,30.5,18.1,23.4684375,801937.592,589517.1077,1558997.695,884357.7441,779002.094
2020-10-31,3,1,29.4,17.6,23.194895833333334,712696.0848,558055.5887,1486555.068,701588.5869,556355.9147
2020-11-01,3,1,30.5,17.6,24.371562500000003,657772.9619,503417.6706,1481672.285,702430.4965,445432.2095
2020-11-02,3,0,30.3,19.2,24.296041666666664,790057.3959,570968.3628,1573894.538,892483.3144,782258.06
2020-11-03,3,0,29.6,16.6,22.320729166666666,794743.196,619196.2419,1545202.705,845839.5103,792083.4752
2020-11-04,3,0,28.8,16.1,22.208958333333335,798292.1101,615917.0499,1522562.796,834017.1055,783566.9419
2020-11-05,3,0,29.7,18.4,23.318125000000002,802842.9781,616330.1668,1549403.951,861238.1971,791430.8701
2020-11-06,3,0,34.0,19.8,25.164687500000003,810116.925,630445.6458,1600431.189,936092.3949,800797.0575
2020-11-07,3,1,31.9,19.1,25.225729166666664,717047.3221,586192.9618,1542594.479,774068.2864,587047.23
2020-11-08,3,1,27.9,18.1,21.289895833333333,647308.3349,527436.9167,1471168.887,674787.4675,453318.6325
2020-11-09,3,0,27.2,16.8,20.73708333333333,764936.764,607976.3047,1518213.649,811941.8238,758989.0778
2020-11-10,3,0,27.5,16.7,20.613333333333333,785312.015,621322.8697,1525066.382,805108.5388,777523.585
2020-11-11,3,0,28.9,16.8,22.113229166666663,795386.6321,594622.2347,1531733.04,819284.5813,778618.313
2020-11-12,3,0,30.9,17.9,22.576145833333335,805331.139,586129.6388,1552145.978,832227.5107,783432.4021
2020-11-13,3,0,27.9,18.9,22.524583333333332,804474.108,596103.1038,1559058.946,845214.2712,775760.6548
2020-11-14,3,1,28.6,18.1,22.518333333333334,734153.127,579703.0607,1497439.445,701080.6205,571675.7428
2020-11-15,3,1,30.7,18.2,23.945208333333333,674279.1139,521368.6886,1476771.625,691469.6511,448380.5057
2020-11-16,3,0,30.1,18.7,24.430520833333333,815032.6948,612422.0958,1574403.915,882199.6561,787266.077
2020-11-17,3,0,30.8,20.0,24.930416666666666,841916.202,607526.5158,1579661.746,915799.391,818141.9792
2020-11-18,3,0,31.9,19.7,24.94302083333334,835204.5689,598900.0826,1585914.242,941391.848,822261.5144
2020-11-19,3,0,31.6,20.1,25.823541666666664,837503.2452,593082.2588,1584364.672,953256.9139,824249.4088
2020-11-20,3,0,32.0,21.7,25.839270833333337,830563.5452,585242.6337,1599970.908,959280.185,813364.5224
2020-11-21,3,1,32.8,21.2,25.216770833333335,736553.7689,596160.9867,1533573.978,760498.3696,595147.9144
2020-11-22,3,1,31.0,20.1,24.648645833333333,684034.9359,506138.5357,1498797.865,725211.0158,464150.5988
2020-11-23,3,0,30.0,19.6,23.20104166666667,818894.6889,602124.0727,1561144.227,878961.8097,784837.8765
2020-11-24,3,0,29.2,19.7,23.365416666666665,820381.9691,609959.8868,1562561.629,880582.8725,806371.069
2020-11-25,3,0,31.1,17.7,24.110520833333332,831204.546,653151.4727,1573979.779,904137.7961,818541.0799
2020-11-26,3,0,30.8,18.2,24.5146875,829151.555,608909.3407,1576744.878,917065.0988,816188.612
2020-11-27,3,0,28.8,18.7,22.336875,811585.9101,626159.5928,1553872.709,866882.912,783924.9185
2020-11-28,3,1,27.8,17.1,20.8853125,727574.9618,586937.0878,1476361.919,694738.6274,565438.8144
2020-11-29,3,1,26.6,16.5,20.156458333333333,672969.6368,510754.0346,1444203.394,659854.4654,441266.667
2020-11-30,3,0,26.3,16.4,20.053125,788918.0119,557617.4919,1508751.203,791219.6638,746185.9929
2020-12-01,4,0,27.9,16.5,20.1571875,818624.777,552475.7389,1515503.287,803675.1172,774337.8458
2020-12-02,4,0,28.1,16.1,20.337916666666665,823264.245,597591.3618,1511595.658,795536.3995,769628.7754
2020-12-03,4,0,25.1,14.6,18.09614583333333,806633.546,579614.9918,1497252.112,776190.6013,771758.7774
2020-12-04,4,0,25.9,14.8,18.170416666666664,804014.207,611629.8829,1496151.847,763224.5798,747295.5501
2020-12-05,4,1,27.0,15.0,19.219270833333333,722730.526,586319.7617,1442905.95,653138.0175,550152.6829
2020-12-06,4,1,27.2,16.5,20.42364583333333,656225.7049,534449.6747,1440914.155,653902.55,435578.8927
2020-12-07,4,0,28.2,17.7,21.091770833333335,782849.119,586669.7876,1527815.473,794968.8905,747619.458
2020-12-08,4,0,26.6,16.4,19.533854166666668,801780.1599,626556.2118,1506746.506,787651.9768,765989.1469
2020-12-09,4,0,24.5,16.5,19.720965277770834,802168.0241,632395.1589,1518805.597,783949.6152,765285.5404
2020-12-10,4,0,27.5,18.3,21.289166666666667,800850.658,602157.5919,1541722.855,803867.2979,771618.5755
2020-12-11,4,0,28.5,18.3,21.207708333333336,798993.454,620042.8118,1535828.801,805673.7072,762805.8339
2020-12-12,4,1,27.2,16.4,20.546666666666667,717893.105,581242.8138,1472920.077,670131.8546,564848.4298
2020-12-13,4,1,30.1,16.1,20.43604166666666,658381.9748,545438.6316,1438248.413,652329.7885,440161.6306
2020-12-14,4,0,27.0,14.1,18.725625,779611.4311,607556.2888,1501024.584,770780.6457,747640.7203
2020-12-15,4,0,25.1,13.6,17.127708333333334,777939.0821,643179.3219,1497547.825,757644.5081,759531.1666
2020-12-16,4,0,24.8,13.9,17.24854166666667,788032.6041,624173.7926,1519677.694,753066.4119,763787.0568
2020-12-17,4,0,25.7,13.2,17.886666666666667,791746.78,614453.5929,1490904.13,752786.142,757892.4514
2020-12-18,4,0,27.7,14.3,19.134062500000002,794877.9,639504.5447,1508704.7,778047.0544,753569.7466
2020-12-19,4,1,25.3,14.1,17.500520833333336,707833.0179,585596.4507,1451186.27,640272.6829,565798.4153
2020-12-20,4,1,25.0,13.9,17.27947916666667,653116.6489,520242.1176,1404177.59,625293.7123,440731.638
2020-12-21,4,0,21.2,13.5,16.6509375,771128.501,613229.5068,1474724.908,737337.1445,735548.8269
2020-12-22,4,0,25.3,14.6,19.071041666666666,791109.604,606619.1038,1505192.827,756854.5521,760918.6148
2020-12-23,4,0,25.6,17.1,19.192500000000003,805179.7851,638088.906,1509670.993,767526.6269,772563.3854
2020-12-24,4,0,27.3,15.5,18.958958333333328,800625.0289,632151.0718,1500032.182,769250.1721,768433.6769
2020-12-25,4,0,25.4,14.5,18.15635416666667,788635.612,624960.5697,1479238.101,746103.4873,741014.3632
2020-12-26,4,1,27.8,13.7,19.655104166666664,712617.8109,574873.2936,1424356.676,646223.5102,567521.7328
2020-12-27,4,1,26.8,15.1,20.044270833333336,667717.2289,514429.2116,1412988.587,642639.8774,451125.7841
2020-12-28,4,0,28.1,16.5,20.639583333333334,784533.583,633783.5178,1495411.461,766150.2797,737274.2228
2020-12-29,4,0,29.7,16.9,21.19395833333333,788691.062,614645.4997,1508475.894,791334.5373,758403.4798
2020-12-30,4,0,21.4,8.8,13.633020833333333,756117.101,587211.3379,1448978.703,726128.9313,711680.0269
2020-12-31,4,0,17.3,6.2,10.214583333333334,735479.9231,557693.8048,1425560.668,710417.9752,657249.2717
2021-01-01,4,0,20.5,9.2,13.456666666666667,662042.1889,510293.9346,1380781.145,585929.8553,454210.1678
2021-01-02,4,1,22.5,9.0,14.68739583333333,624200.9638,494080.0037,1384631.915,588649.0316,457384.2237
2021-01-03,4,1,25.8,9.5,17.137604166666666,614193.6718,495719.2425,1401323.0,604527.1422,403646.9692
2021-01-04,4,0,27.4,12.0,17.94114583333333,782792.2161,596741.6957,1489335.03,723736.2639,755770.1615
2021-01-05,4,0,27.3,13.6,17.352187499999996,798220.3742,621770.2289,1491608.23,729005.8673,778671.137
2021-01-06,4,0,22.0,13.1,16.02041666666667,807377.474,607955.6018,1491214.02,725908.2555,787478.6754
2021-01-07,4,0,19.6,7.6,13.170520833333333,815089.2451,618753.0808,1490846.877,715018.1464,778759.8853
2021-01-08,4,0,15.9,5.9,8.795833333333333,803003.5509,622396.2419,1488481.279,701529.0435,755277.7054
2021-01-09,4,1,16.8,5.6,9.779895833333333,715584.0879,622466.7127,1440996.032,584475.9779,575236.0528
2021-01-10,4,1,20.8,6.1,12.938749999999999,660238.9498,549035.6916,1414612.842,585244.562,450345.2237
2021-01-11,4,0,20.6,7.9,12.157083333333333,792989.8981,629380.9978,1477167.335,696346.2206,743524.4454
2021-01-12,4,0,17.6,6.6,10.904375,804650.842,622127.6829,1480980.711,691444.1914,755244.7048
2021-01-13,4,0,23.1,4.4,13.408020833333333,801888.223,603307.7189,1507287.277,4023719.591,748726.564
2021-01-14,4,0,23.1,6.0,14.909062500000001,800114.6961,605800.9179,1509666.701,690745.9353,748492.711
2021-01-15,4,0,24.4,7.9,15.944999999999999,806036.841,628022.7138,1519159.389,703979.4106,745396.8896
2021-01-16,4,1,24.6,9.9,17.087395833333336,724114.7419,601046.8118,1472215.546,597358.933,583895.6557
2021-01-17,4,1,22.9,10.9,14.445833333333331,668926.2098,533277.4236,1441778.182,581925.3812,462782.1155
2021-01-18,4,0,21.6,9.2,14.407708333333332,796277.8729,607722.7606,1506845.036,678070.8447,737666.3792
2021-01-19,4,0,23.4,8.0,16.469374999999996,798033.7461,631841.4028,1516800.106,689576.6409,765594.0624
2021-01-20,4,0,26.4,10.5,18.590312500000003,816341.4191,607978.5718,1547533.574,709352.6982,766320.2976
2021-01-21,4,0,30.9,14.6,20.923541666666672,805844.816,602266.7657,1566030.73,735324.8746,768668.7371
2021-01-22,4,0,27.5,17.0,21.06739583333333,814780.658,622029.7309,1573005.657,748894.9942,780074.3136
2021-01-23,4,1,25.8,16.2,19.593750000000004,737331.6819,612302.9178,1510917.719,631999.387,605513.6435
2021-01-24,4,1,25.5,14.3,18.043125,676120.5469,549344.9246,1472702.738,606924.0013,467537.6191
2021-01-25,4,0,27.7,14.3,18.45333333333333,793284.0411,616765.8947,1537571.627,717330.725,753097.6608
2021-01-26,4,0,25.1,11.4,18.218229166666667,795276.233,622355.6486,1543913.015,725906.0212,773564.884
2021-01-27,4,0,24.9,13.9,17.967395833333335,782282.4639,577728.9917,1538151.293,713660.1524,775343.5493
2021-01-28,4,0,26.2,13.0,16.308749999999996,793415.039,589585.0608,1531489.134,707548.6874,772351.9626
2021-01-29,4,0,23.1,10.9,15.555625000000001,785061.063,608040.6488,1522177.468,688516.0172,749078.4707
2021-01-30,4,1,23.7,9.6,16.964270833333334,708709.985,629745.5637,1479947.57,596923.7921,576201.2306
2021-01-31,4,1,24.8,10.0,17.5296875,650374.3618,551560.0967,1455320.533,597638.7029,454531.7353
2021-02-01,4,0,27.1,10.3,17.934166666666663,790142.3051,592804.8718,1524354.521,702092.3485,742792.1875
2021-02-02,4,0,26.8,10.7,17.775729166666668,812442.6429,648051.2389,1543077.625,702952.0523,767899.1127
2021-02-03,4,0,26.1,12.3,18.4421875,818597.9432,649210.4729,1539411.005,707442.8277,766853.5222
2021-02-04,4,0,26.6,10.9,18.894270833333337,820597.2949,612485.7827,1545469.348,715513.7403,768322.3462
2021-02-05,4,0,27.4,11.7,19.1359375,796893.8291,632458.5208,1548480.684,725412.1275,754902.9484
2021-02-06,4,1,27.0,12.4,19.1496875,719639.1728,604111.2207,1486476.59,616318.092,599951.7891
2021-02-07,4,1,28.3,12.8,19.631875,670488.2819,553181.7076,1475174.221,617944.063,463157.5707
2021-02-08,4,0,26.4,13.4,19.044791666666665,738684.5391,547984.3428,1542739.828,712090.7569,692166.4747
2021-02-09,4,0,25.1,14.2,18.352395833333333,674272.3519,502388.4136,1510053.595,688443.3877,619973.8637
2021-02-10,4,0,25.5,14.0,19.355624999999996,603857.8657,455997.5656,1458337.7,603042.0622,416319.3876
2021-02-11,4,0,29.3,14.7,18.370625,538935.1268,360449.4206,1415624.633,558136.0835,338932.2857
2021-02-12,4,0,24.4,15.7,18.897916666666667,516307.4887,253808.7166,1381562.093,568135.3087,282245.02
2021-02-13,4,1,26.9,16.5,19.548750000000002,514109.1717,297356.6436,1400232.672,577780.5185,289510.3891
2021-02-14,4,1,26.8,13.7,18.781041666666663,527696.8738,318317.9584,1407513.03,581615.6503,292024.3785
2021-02-15,4,0,25.6,12.5,18.9428125,547958.2277,415987.3895,1439325.386,589215.5393,354294.0681
2021-02-16,4,0,26.5,14.2,19.866145833333334,579359.3951,460692.6636,1459742.352,603598.6574,406943.1548
2021-02-17,4,0,25.0,12.0,17.034479166666664,730870.013,551114.8048,1514130.904,687756.1812,684644.7788
2021-02-18,4,0,23.3,10.6,15.52510416666667,750904.4811,602487.4958,1519732.343,674691.7987,728617.226
2021-02-19,4,0,22.6,8.9,15.888749999999998,758446.95,632501.7096,1524240.461,686771.838,738607.7811
2021-02-20,4,1,23.5,9.0,16.626875000000002,741399.033,645022.0988,1505739.394,657098.4277,663358.6241
2021-02-21,4,1,25.5,10.4,17.944374999999997,671125.3357,548358.2517,1467096.295,598102.8171,483373.5823
2021-02-22,4,0,27.6,11.0,19.717604166666668,776204.9059,611005.9347,1542852.945,737967.5519,748028.7514
2021-02-23,4,0,28.1,12.8,20.378333333333337,792845.972,678761.7699,1566217.365,762263.2266,781512.8183
2021-02-24,4,0,29.2,16.1,21.049270833333335,807304.3682,620000.7908,1573574.029,774190.0251,779289.8303
2021-02-25,4,0,28.7,16.1,21.204270833333332,805258.632,643184.4407,1574098.903,794333.2221,790891.4593
2021-02-26,4,0,29.1,15.1,20.68270833333333,805658.245,635916.2748,1578410.497,792972.5243,766025.4762
2021-02-27,4,1,27.9,14.3,18.270625000000003,717053.197,616173.7269,1501385.023,634115.3248,563902.914
2021-02-28,4,1,28.0,14.7,19.0165625,657701.0239,519929.5715,1476136.41,617731.491,438405.3992
2021-03-01,1,0,29.8,14.7,21.867291666666667,650323.3431,548038.8837,1506270.471,652804.5335,515767.4974
2021-03-02,1,0,27.6,12.7,18.156458333333337,789537.047,630760.2968,1537252.431,762972.6535,760360.3158
2021-03-03,1,0,24.1,13.6,17.66864583333333,809309.287,636436.9357,1539576.346,746166.3764,773339.559
2021-03-04,1,0,27.2,14.3,18.952187499999997,807002.8381,616107.4318,1560070.78,761977.9154,775420.3595
2021-03-05,1,0,28.6,15.4,21.01552083333334,825516.039,652706.2328,1577935.413,780803.8722,773869.6811
2021-03-06,1,1,29.2,13.5,20.08989583333333,730203.7669,632955.0578,1502187.94,651958.0645,587970.127
2021-03-07,1,1,28.0,14.1,18.716041666666666,685349.3588,556242.2158,1476110.545,622454.1408,457111.8406
2021-03-08,1,0,26.7,14.8,18.881458333333335,819824.0931,621582.5559,1553569.781,748286.2076,755780.7174
2021-03-09,1,0,28.1,15.7,19.68854166666667,832659.006,642365.8287,1563651.757,768572.5859,779973.6518
2021-03-10,1,0,27.0,16.5,19.93260416666667,830802.083,649832.6548,1566601.741,766930.508,778466.0089
2021-03-11,1,0,28.2,15.6,20.6965625,839420.4221,645213.4948,1570325.444,790102.9216,778590.4183
2021-03-12,1,0,29.1,15.5,21.075833333333332,845092.617,667655.6379,1602440.045,791495.8158,770613.0533
2021-03-13,1,1,28.6,16.2,19.866041666666668,752198.5268,641546.9157,1526223.463,642293.6093,572096.1229
2021-03-14,1,1,27.3,15.5,20.451979166666668,701950.5538,563568.9527,1499798.783,632232.1603,453781.0167
2021-03-15,1,0,28.9,13.8,21.471979166666667,840675.1271,643227.4759,1592088.153,792266.5804,767454.9088
2021-03-16,1,0,30.3,15.3,23.298020833333332,848262.948,658772.9398,1605669.541,826304.2625,794259.3379
2021-03-17,1,0,31.0,17.1,22.423750000000002,844386.1152,673619.8798,1615390.893,827865.9249,798576.5006
2021-03-18,1,0,30.2,16.3,21.746041666666663,863170.4392,680114.5719,1618401.471,827913.3859,806416.3105
2021-03-19,1,0,30.1,17.2,22.670625,851844.6351,673358.3777,1612605.515,841674.6542,793884.3018
2021-03-20,1,1,31.0,16.4,22.94713541666667,766983.4689,663379.8867,1563958.062,697924.8844,603860.2545
2021-03-21,1,1,29.1,13.1,18.4059375,710403.4668,595725.7656,1523916.928,631255.8877,469427.9442
2021-03-22,1,0,21.9,10.5,14.407916666666665,840640.618,620230.2529,1543777.222,741409.4209,760033.9744
2021-03-23,1,0,24.2,13.4,17.62645833333333,843882.4441,651123.6018,1559860.183,741924.7689,770829.4158
2021-03-24,1,0,25.3,12.7,17.325416666666662,847750.7121,660179.2459,1562120.037,756100.1262,785998.5229
2021-03-25,1,0,27.8,10.5,18.520520833333332,856707.9181,647868.0747,1572414.221,750974.5463,770649.291
2021-03-26,1,0,29.4,13.9,21.33229166666667,866838.2891,668022.1039,1597116.816,794664.7189,772581.7629
2021-03-27,1,1,30.4,16.7,23.381145833333335,768305.4329,656690.4477,1558992.345,686664.4259,583118.3445
2021-03-28,1,1,31.7,18.3,24.718125000000004,718495.7698,555397.4347,1552487.424,693474.916,463272.4093
2021-03-29,1,0,31.2,19.6,24.523229166666667,873969.072,636610.8847,1636375.817,876808.8541,796758.7968
2021-03-30,1,0,31.4,19.8,25.596979166666664,889088.0222,685370.7928,1655383.829,909238.862,836931.2133
2021-03-31,1,0,32.3,18.8,25.016145833333333,878200.9212,642003.7158,1654359.286,906810.9648,826500.4525
2021-04-01,1,0,32.2,21.6,25.896458333333335,866650.0181,654455.5378,1654507.236,920522.1603,815215.1513
2021-04-02,1,0,33.1,21.2,25.991562499999997,774702.3769,633260.5107,1596906.135,752148.4275,618329.859
2021-04-03,1,1,31.3,20.8,25.16302083333333,718490.656,562019.0977,1570621.357,716940.2332,518660.2416
2021-04-04,1,1,30.7,16.6,22.123229166666672,686330.1728,505458.0476,1537690.82,646791.541,426516.335
2021-04-05,1,0,29.2,14.9,20.061041666666675,681792.1097,544417.9676,1498683.658,649234.7675,477759.5024
2021-04-06,1,0,29.0,14.7,20.602187500000007,836095.4312,613432.4499,1586893.455,790809.8943,776899.0818
2021-04-07,1,0,26.9,15.6,21.266458333333336,862955.714,647011.6427,1590907.889,800467.4901,793282.4217
2021-04-08,1,0,28.8,15.0,20.79854166666666,860602.2451,620324.2028,1605837.683,818868.4198,804125.6593
2021-04-09,1,0,26.6,15.1,18.458541666666665,856722.5809,660660.7267,1572752.508,780798.6004,792748.2689
2021-04-10,1,1,29.1,15.9,20.09739583333333,769463.6999,619830.3958,1525245.808,662354.3389,608799.892
2021-04-11,1,1,29.2,17.6,22.91104166666667,724021.0818,564498.9927,1528854.982,677451.7695,479704.1826
2021-04-12,1,0,30.6,18.7,23.85361842105263,862042.011,634673.6887,1619990.121,854884.482,801779.4947
2021-04-13,1,0,31.0,19.1,24.156041666666667,879203.542,681038.9607,1633189.269,890194.6169,844919.0801
2021-04-14,1,0,30.4,16.7,21.833854166666665,871126.0451,686729.8648,1608444.275,838066.4157,829455.3467
2021-04-15,1,0,30.2,16.4,21.832291666666666,865213.2171,627451.0446,1653650.523,843632.8372,822542.8031
2021-04-16,1,0,30.5,18.2,22.802083333333332,866113.1634,1088997.991,1623801.989,855599.9772,814527.4052
2021-04-17,1,1,31.4,18.7,23.6184375,796207.1869,630173.0207,1543146.091,701476.6185,613665.6237
2021-04-18,1,1,29.6,17.5,22.567187499999996,733312.7036,555831.1646,1497693.106,658890.2231,478665.3806
2021-04-19,1,0,29.3,17.4,22.584479166666668,864297.6217,655549.8088,1601318.76,822718.0429,805852.5133
2021-04-20,1,0,30.2,17.5,24.323437500000004,884731.159,664990.3908,1620029.249,862673.3412,831253.914
2021-04-21,1,0,33.0,18.4,25.363437499999996,890637.416,651174.7969,1616697.636,895297.3763,844545.1521
2021-04-22,1,0,31.5,20.6,25.5809375,897639.414,664553.9097,1644037.509,942342.7317,857234.849
2021-04-23,1,0,32.9,20.8,24.83979166666667,872876.8583,677061.2228,1634324.677,916523.8672,837861.1115
2021-04-24,1,1,32.0,20.0,24.749895833333333,773474.1044,654918.1927,1577575.902,750278.9376,629557.3678
2021-04-25,1,1,28.4,19.1,23.019895833333333,712960.879,553362.3207,1526547.482,693168.31,489822.5058
2021-04-26,1,0,31.1,18.6,24.023333333333333,848877.4914,655813.5386,1625811.023,867099.3947,817095.0392
2021-04-27,1,0,29.0,18.8,23.495208333333334,865327.0291,689683.4928,1638956.89,890782.0934,834901.3733
2021-04-28,1,0,29.3,19.6,22.884166666666665,867591.325,695149.9989,1635278.207,872689.8497,825248.4575
2021-04-29,1,0,26.5,16.0,21.107708333333335,857754.329,658480.7908,1612515.612,837328.5753,798714.0352
2021-04-30,1,0,30.6,14.5,23.725937500000004,764870.4536,592024.0757,1586800.501,822385.8591,646793.8426
2021-05-01,1,1,31.7,18.4,25.002500000000005,712890.1965,574899.4697,1551639.747,717111.8031,522539.1653
2021-05-02,1,1,31.9,18.3,25.474895833333335,672339.5894,527084.4177,1556412.282,723372.8039,441588.4252
2021-05-03,1,0,30.9,21.7,25.331666666666663,848771.1078,625786.5858,1645333.793,918033.1847,812945.2011
2021-05-04,1,0,33.6,22.0,27.02916666666666,871093.3451,681111.2119,1678994.403,969395.0663,860283.5006
2021-05-05,1,0,33.4,19.0,24.586458333333336,875482.5961,643573.3486,1672697.923,937272.6141,863566.7624
2021-05-06,1,0,31.9,19.1,25.061354166666668,873231.786,659630.3176,1674209.634,951683.1588,857109.9591
2021-05-07,1,0,33.3,21.2,27.346979166666664,872190.9937,680780.8189,1691405.117,1003390.743,873257.8628
2021-05-08,1,1,34.1,22.7,27.040625,766791.8998,626609.5757,1617838.27,794627.3423,640671.8022
2021-05-09,1,1,34.2,21.6,27.407916666666672,704149.573,556376.4197,1592444.703,762619.3448,503046.0606
2021-05-10,1,0,33.4,23.4,28.06114583333333,868509.7193,636716.705,1712826.726,1037333.282,892626.3609
2021-05-11,1,0,35.2,23.1,28.561770833333338,896590.86,636083.6901,1717968.343,1068519.644,914401.3391
2021-05-12,1,0,36.0,23.6,29.304270833333334,898757.107,663094.8468,1725417.74,1070471.149,893285.8453
2021-05-13,1,0,34.9,24.4,29.385,899193.4872,653222.6266,1737473.118,1083673.737,889211.2509
2021-05-14,1,0,35.2,24.3,29.27791666666666,891178.4046,681213.3799,1735912.419,1078488.701,884348.7788
2021-05-15,1,1,35.8,23.2,29.415833333333335,774645.7092,632251.1608,1688522.329,818710.3491,657339.1214
2021-05-16,1,1,36.8,24.9,29.991770833333334,717082.8211,568142.1227,1657211.778,752720.5729,509186.1056
2021-05-17,1,0,35.2,24.6,29.780624999999997,872898.1912,663337.4489,1736236.589,1032889.124,882068.4289
2021-05-18,1,0,35.8,25.4,29.171979166666667,893499.551,658942.3819,1741714.097,991767.5026,894654.3405
2021-05-19,1,0,36.2,24.7,29.234479166666667,881059.1362,660326.2077,1759141.146,957630.467,899088.5734
2021-05-20,1,0,35.8,24.7,29.809270833333336,874732.8461,680493.6579,1744439.861,942315.8509,891026.6693
2021-05-21,1,0,35.3,24.6,29.892499999999995,874453.7915,646095.0048,1763709.125,937731.2539,887234.5561
2021-05-22,1,1,35.4,25.3,29.466145833333336,767809.6537,658112.2329,1703488.322,714767.4971,669524.6348
2021-05-23,1,1,36.2,24.7,29.923645833333335,699847.3986,567212.7327,1667609.618,684043.2165,515639.024
2021-05-24,1,0,35.7,23.6,29.33614583333333,864382.8168,637958.5899,1772964.562,941669.3753,891997.203
2021-05-25,1,0,35.1,0.0,28.134999999999998,869286.358,667550.653,1756273.138,904056.0085,898818.635
2021-05-26,1,0,34.7,23.4,29.2878125,861378.865,703067.462,1760947.76,908158.0321,889187.9795
2021-05-27,1,0,36.9,24.5,30.409374999999994,872289.4481,677569.7578,1765994.894,924131.1798,892072.9641
2021-05-28,1,0,38.0,24.6,30.368020833333333,868263.276,660375.9138,1774012.597,921818.686,882508.2368
2021-05-29,1,1,34.4,24.1,27.9096875,753839.0276,653790.7958,1703550.418,679456.7015,655805.0083
2021-05-30,1,1,32.0,23.2,26.019479166666667,684182.3062,572811.2517,1657328.27,638181.3178,497808.1725
2021-05-31,1,0,32.4,22.7,25.65416666666666,828538.6718,649746.9827,1730169.938,837648.4546,844325.1468
2021-06-01,2,0,32.3,22.8,27.097812499999996,814957.9691,707768.2378,1756471.614,864306.6893,867812.0587
2021-06-02,2,0,34.8,23.4,28.740625,829844.6111,695542.3269,1784271.172,888373.6883,885799.0104
2021-06-03,2,0,36.2,24.6,29.930937500000006,845417.0142,650158.0458,1792684.402,908855.2607,894930.4649
2021-06-04,2,0,35.1,24.1,28.890520833333333,848421.5525,702444.7319,1785778.584,918457.5446,886051.8505
2021-06-05,2,1,32.3,21.0,25.728437500000002,736544.9943,650820.3008,1689980.776,662968.1542,644813.803
2021-06-06,2,1,28.8,21.5,24.24364583333333,680880.585,586960.6546,1633980.942,610986.0067,490978.7727
