date,season,holiday,max_temp,min_temp,mean_temp,Max_SthPres,Min_StnPres,Min_RH,Mean_StnPres,Mean_RH,Mean_Precp,Mean_WD,Mean_WDGust,Mean_WS,Mean_WSGust,石化業該日最高用電量,金屬製造該日最高用電量,資訊電子該日最高用電量,綜合服務該日最高用電量,民生工業該日最高用電量
2018/01/01,4.0,0.0,25.6,13.1,17.3740625,1023.7,996.6,43.0,1014.2750000000002,73.85,0.25,103.0,158.2,2.135,8.720000000000002,575101.809,497303.774,1185964.275,597884.0166,444946.9005
2018/01/02,4.0,0.0,25.5,12.1,18.9690625,1024.5,996.0,42.0,962.555,74.15,0.25,117.25,223.85,1.495,6.945,729178.508,584423.503,1301090.294,736756.9068,779115.3055
2018/01/03,4.0,0.0,25.6,13.6,19.590416666666663,1020.8,996.1,48.0,959.9052631578946,421.0,0.0263157894736842,388.25,771.8,1.3842105263157896,6.426315789473684,743523.625,606847.097,1283734.018,749321.518,814767.1165
2018/01/04,4.0,0.0,24.4,15.0,18.9175,1019.1,995.2,51.0,1011.095,87.5,3.65,182.65,203.4,1.3050000000000002,8.23,758083.79,587112.209,1290648.63,753619.8148,813079.2725
2018/01/05,4.0,0.0,24.0,14.4,17.61421875,1018.8,993.8,73.0,1010.545,90.75,2.45,78.55,115.8,1.955,8.895,747756.178,628907.811,1277865.262,746503.5608,813494.7535
2018/01/06,4.0,1.0,22.7,14.3,17.41552083333333,1019.0,993.5,75.0,1010.005,93.05,21.375,156.05,139.1,1.8,7.360000000000001,663517.089,629387.499,1219725.546,611192.5948,620698.114
2018/01/07,4.0,1.0,26.3,14.9,18.272916666666667,1035.3,992.5,62.0,1009.1899999999998,92.45,32.75,110.35,104.15,1.5700000000000005,8.379999999999999,618672.836,560532.0,1210200.251,598458.962,494861.875
2018/01/08,4.0,0.0,28.0,11.0,18.714270833333337,1018.9,991.4,66.0,1008.53,92.7,42.35,82.7,129.4,1.675,10.05,744231.75,627210.606,1297499.613,753315.353,801190.3615
2018/01/09,4.0,0.0,21.5,7.5,11.979479166666666,1024.7,997.6,55.0,1015.705,88.15,14.675,99.75,118.4,2.0700000000000003,9.78,745658.085,648951.605,1254236.992,708333.1372,801843.0455
2018/01/10,4.0,0.0,18.8,7.3,12.00333333333333,1025.5,1000.7,31.0,967.49,61.9,0.85,76.6,77.85,1.935,8.384999999999998,732191.86,642813.98,1242676.685,692609.2846,790192.5775
2018/01/11,4.0,0.0,17.9,7.8,12.079375,1029.3,1001.5,33.0,1019.8750000000002,59.0,0.0,86.1,140.7,2.325,9.415,743743.345,650528.744,1259690.782,691718.231,792286.63
2018/01/12,4.0,0.0,19.7,6.8,11.272708333333334,1030.2,1002.7,31.0,1021.425,56.3,0.0,87.6,61.05,2.4899999999999998,9.864999999999998,735956.103,627866.749,1259069.947,683829.1416,784322.668
2018/01/13,4.0,1.0,20.1,5.4,12.439062499999997,1029.6,1001.4,32.0,1020.0149999999998,62.3,0.075,99.35,167.3,2.015,9.13,652532.177,622549.784,1213178.059,567075.4306,594427.68
2018/01/14,4.0,1.0,21.9,6.1,14.99625,1025.8,998.5,25.0,914.43,64.25,0.0,83.75,162.35,1.51,6.76,595898.373,550900.609,1183464.514,567693.5618,485333.0965
2018/01/15,4.0,0.0,25.0,9.3,17.005833333333335,1023.1,995.4,26.0,1012.463157894737,411.35,0.0,5733.05,699.25,1.5947368421052637,7.294736842105263,738210.852,633304.758,1275840.598,695226.0184,782981.8425
2018/01/16,4.0,0.0,27.0,11.8,18.67395833333333,1016.1,992.3,12.0,1008.395,74.65,0.0,117.2,256.7,1.1249999999999998,5.379999999999999,761581.925,634410.075,1279080.72,712220.9264,809769.457
2018/01/17,4.0,0.0,27.5,15.3,20.300729166666667,1015.8,992.8,44.0,1008.485,78.4,0.025,95.6,199.7,1.575,7.57,771956.087,610518.18,1294149.181,723059.9378,817585.2565
2018/01/18,4.0,0.0,27.9,16.5,20.46635416666667,1018.3,994.2,61.0,1010.4550000000002,87.8,2.625,83.6,162.45,1.99,7.385000000000001,773179.5284,603596.504,1321544.758,740533.5044,826931.8095
2018/01/19,4.0,0.0,27.2,15.5,19.33625,1019.8,995.5,62.0,1011.8000000000002,91.15,5.275,96.8,96.25,1.84,7.35,766594.981,623998.055,1310371.204,733721.036,817845.747
2018/01/20,4.0,1.0,26.1,16.2,19.277187500000004,1018.5,993.9,65.0,1010.475,89.25,1.5,108.95,147.35,1.9849999999999997,7.225,670514.414,633719.76,1254445.365,615884.1564,618020.168
2018/01/21,4.0,1.0,26.3,16.7,19.64666666666667,1017.4,992.5,63.0,1008.6799999999996,88.7,1.05,107.0,164.35,1.65,6.915000000000001,630112.196,569034.318,1228218.619,605037.7448,492786.1555
2018/01/22,4.0,0.0,28.8,14.6,18.6375,1016.7,990.1,45.0,1007.9549999999996,83.1,0.775,111.35,90.5,2.2,9.535,768374.813,602497.068,1292050.919,729376.5372,799842.8245
2018/01/23,4.0,0.0,25.3,14.1,18.52239583333333,1017.0,992.3,51.0,958.975,72.8,0.275,126.1,145.3,2.06,8.29,773197.925,627595.138,1285737.496,728162.5588,817319.768
2018/01/24,4.0,0.0,25.8,13.8,17.98625,1019.4,992.2,48.0,1010.0750000000002,77.75,2.95,132.0,183.25,2.35,8.875,771202.05,635347.828,1283334.83,717695.334,821079.299
2018/01/25,4.0,0.0,26.0,13.9,17.994999999999997,1019.4,993.5,45.0,1010.215,80.7,1.825,106.15,126.2,2.335,8.44,768954.023,638131.866,1291744.742,707805.1714,820196.737
2018/01/26,4.0,0.0,25.9,12.6,16.66770833333333,1021.5,993.9,50.0,961.475,78.55,1.225,96.2,85.15,3.055,10.750000000000002,760537.306,617985.017,1284154.552,700844.4292,807505.9785
2018/01/27,4.0,1.0,24.1,12.6,17.369375,1021.4,994.4,50.0,1010.835,78.6,0.525,117.7,142.2,1.9,8.56,659008.884,614063.149,1241248.377,592379.2452,601058.371
2018/01/28,4.0,1.0,27.7,11.6,16.741249999999997,1018.1,991.9,50.0,1008.84,88.7,4.375,108.05,73.6,2.08,9.505,604081.181,562464.39,1220711.589,586173.581,489937.832
2018/01/29,4.0,0.0,20.7,9.0,12.958541666666669,1022.5,993.6,63.0,1012.7949999999998,87.75,5.925,66.7,76.25,2.89,10.445000000000002,722202.064,597147.513,1266483.418,676335.3344,789420.928
2018/01/30,4.0,0.0,20.8,9.2,13.61333333333333,1023.1,996.4,65.0,1013.8100000000002,89.05,7.0,138.7,116.5,2.055,8.565000000000001,733710.781,614216.128,1272382.485,678696.0308,806839.4645
2018/01/31,4.0,0.0,24.8,9.5,15.473854166666664,1020.3,996.0,50.0,911.44,79.8,8.425,119.4,75.75,2.145,9.415,741435.987,609971.04,1272679.149,685247.0698,782476.145
2018/02/01,4.0,0.0,19.2,7.9,12.373125000000002,1022.1,996.9,63.0,1066.02,567.6,3.289473684210526,13062.5,2675.4,2.4894736842105263,9.63684210526316,732613.97,604939.746,1267265.88,668367.4214,784283.1275
2018/02/02,4.0,0.0,22.5,8.1,13.335729166666669,1024.9,999.1,53.0,965.745,81.15,2.025,76.25,128.75,2.31,9.43,744481.92,616112.216,1274152.616,669095.0582,779035.297
2018/02/03,4.0,1.0,17.3,5.8,10.673958333333331,1026.3,999.9983210208194,60.0,964.857894736842,508.95,7.657894736842105,272.75,322.95,2.347368421052632,8.405263157894737,667942.5,602179.832,1220951.718,562925.6494,586042.827
2018/02/04,4.0,1.0,16.7,6.0,9.6396875,1026.6,999.9983210208194,58.0,968.04,79.85,8.075,101.1,122.45,2.19,7.925,615069.669,535061.927,1208126.127,554116.4394,469533.7545
2018/02/05,4.0,0.0,13.3,4.8,8.474270833333332,1027.1,1001.2,60.0,1019.3,82.7,6.925,91.4,111.05,2.0800000000000005,7.51,720779.483,604284.204,1266269.799,651859.583,768069.038
2018/02/06,4.0,0.0,19.3,6.3,10.787916666666668,1026.3,998.3,40.0,965.8749999999998,62.4,0.0,88.6,127.7,2.27,8.39,734406.115,607626.919,1270422.355,646081.0714,777947.153
2018/02/07,4.0,0.0,17.7,8.1,11.6359375,1024.2,996.6,49.0,1014.4250000000002,82.9,6.125,108.6,127.65,1.775,7.49,733068.595,625801.274,1256277.768,650727.8852,775546.178
2018/02/08,4.0,0.0,19.6,8.6,13.034270833333334,1022.0,994.7,58.0,1012.58,88.1,5.6,76.8,129.1,1.98,7.82,729616.774,620360.425,1267963.273,651236.8912,778956.364
2018/02/09,4.0,0.0,23.9,11.6,15.87375,1018.3,993.8,19.0,1010.4400000000002,91.0,1.825,118.7,146.8,1.3800000000000003,6.6,736188.316,590308.062,1282257.704,659353.5736,786454.1315
2018/02/10,4.0,1.0,26.9,10.3,16.455833333333338,1020.2,994.4,51.0,960.675,87.6,1.825,126.9,116.5,1.95,8.935000000000002,659091.989,603939.328,1243972.413,572760.1062,608550.5205
2018/02/11,4.0,1.0,19.6,9.4,13.292604166666663,1025.3,998.3,59.0,1016.73,534.75,2.236842105263158,12362.9,847.35,2.573684210526316,9.61578947368421,621090.465,541985.2,1209890.286,554939.3306,484448.6225
2018/02/12,4.0,0.0,20.4,10.1,14.0040625,1028.7,1001.5,39.0,1070.455,450.3,0.15,82.9,17062.7,2.375,9.105263157894736,710933.478,531914.349,1266682.894,634666.2038,738988.0225
2018/02/13,4.0,0.0,22.7,8.1,15.499166666666662,1027.3,999.9,38.0,966.4500000000002,62.6,0.1,109.6,197.6,1.61,6.755,694140.178,523240.317,1259774.793,644164.9056,699279.6545
2018/02/14,4.0,0.0,27.5,10.4,17.594270833333333,1022.6,996.4,29.0,1064.545,356.75,0.0,137.2,3777.45,1.225,5.457894736842105,609271.757,505886.833,1224710.676,639671.266,553428.845
2018/02/15,4.0,0.0,31.9,11.7,20.71390625,1018.5,994.1,26.0,1010.5400000000002,68.1,0.0,73.5,260.35,1.1800000000000002,6.659999999999999,525370.044,382974.039,1147443.197,536977.0136,368236.1705
2018/02/16,4.0,0.0,29.0,14.8,20.0403125,1016.2,993.5,45.0,1009.07,82.8,0.0,114.9,165.3,1.375,7.395,485765.811,278786.545,1111072.721,552212.1726,288952.2
2018/02/17,4.0,1.0,25.8,14.4,18.373958333333334,1021.0,994.1,51.0,1011.495,81.25,0.575,102.15,135.8,2.5700000000000003,10.37,489122.131,283904.83,1103043.235,550097.8526,284429.714
2018/02/18,4.0,1.0,28.8,14.3,19.62270833333333,1019.2,995.8,36.0,1011.88,78.25,0.0,93.75,202.9,1.3050000000000002,6.575,480761.816,338422.837,1130239.987,571825.8782,295516.7245
2018/02/19,4.0,0.0,30.6,13.2,21.06166666666667,1018.2,993.8,30.0,1010.35,73.65,0.0,117.55,263.7,1.06,6.919999999999999,504531.992,381094.507,1175318.402,588749.8984,348182.393
2018/02/20,4.0,0.0,29.3,14.6,19.52520833333333,1016.2,992.5,43.0,1009.135,83.8,0.0,111.8,189.15,1.6800000000000002,7.545,535507.587,450759.285,1193587.747,593191.0412,403185.6865
2018/02/21,4.0,0.0,27.8,12.7,17.83364583333333,1017.2,991.9,50.0,1009.535,85.05,0.5,109.1,106.3,2.32,9.374999999999998,677927.669,512416.644,1270812.685,705453.4696,695168.604
2018/02/22,4.0,0.0,24.6,10.2,15.289583333333336,1020.7,995.1,64.0,961.2949999999998,86.4,15.65,86.25,66.85,2.12,8.64,717771.647,537222.294,1272376.038,699049.6662,749916.9955
2018/02/23,4.0,0.0,24.6,11.6,16.813020833333333,1022.1,996.7,56.0,1013.605,82.35,1.65,89.4,173.45,2.11,8.485,727446.093,552615.947,1285308.068,694448.3504,753512.7
2018/02/24,4.0,1.0,27.3,13.9,18.117656250000003,1021.3,997.7,45.0,962.5000000000002,81.45,0.0,97.1,130.15,1.1649999999999998,5.725,691945.429,555520.468,1252342.07,589297.9842,600992.315
2018/02/25,4.0,1.0,28.5,12.2,17.495364583333334,1020.7,996.3,47.0,1012.635,87.7,2.4,109.2,111.65,1.88,8.514999999999999,657123.634,559275.402,1229865.248,584314.7856,487129.999
2018/02/26,4.0,0.0,25.3,12.5,17.347552083333333,1040.9,995.8,51.0,912.185,71.65,0.1,101.65,143.4,2.06,7.909999999999999,737888.234,601114.222,1287962.749,706938.6336,768032.3145
2018/02/27,4.0,0.0,27.1,13.0,18.922604166666662,1020.0,995.5,41.0,1011.175,80.4,0.0,115.65,4281.05,1.485,5.838888888888889,753689.18,621481.997,1300272.95,730185.774,793114.159
2018/02/28,4.0,0.0,29.7,13.5,19.491666666666667,1016.7,992.8,45.0,856.655,72.9,3.875,124.05,215.52631578947367,1.005,6.231578947368421,714626.811,597929.507,1263585.158,606611.704,633782.958
2018/03/01,1.0,0.0,30.7,14.5,21.136614583333333,1014.8,991.0,37.0,1165.9315789473685,970.15,1.0277777777777777,6754.6,1626.75,1.8842105263157891,7.51875,753715.166,591839.537,1328270.93,766204.3956,806114.395
2018/03/02,1.0,0.0,29.4,17.0,21.961822916666662,1014.0,991.0,47.0,1006.44,82.35,0.1,97.8,211.9,1.155,6.17,748748.111,633379.642,1331242.737,782232.1874,799312.6265
2018/03/03,1.0,1.0,31.5,16.1,22.798489583333332,1012.8,990.3,50.0,1005.465,84.65,0.0,136.7,261.75,1.145,6.01,701013.676,607373.704,1273196.435,666393.7672,605290.051
2018/03/04,1.0,1.0,32.7,19.2,24.37817708333333,1013.1,991.3,49.0,1006.3099999999998,85.0,0.0,135.1,218.55,1.1449999999999998,7.220000000000001,668111.695,550619.553,1277747.478,661629.4342,489720.8635
2018/03/05,1.0,0.0,32.4,13.9,23.74895833333333,1018.9,991.9,45.0,1007.525,84.95,0.4,86.85,125.65,2.03,10.830000000000002,777478.67,609437.768,1380892.351,862300.1794,831480.6625
2018/03/06,1.0,0.0,25.7,14.0,18.5765625,1039.0,994.8,58.0,1012.6,82.65,0.0,105.0,121.75,2.615,8.830000000000002,767903.938,631101.261,1308868.03,765540.1544,828390.0485
2018/03/07,1.0,0.0,28.0,14.5,19.674947916666664,1019.8,993.8,50.0,959.965,77.4,0.55,156.8,108.2,1.7250000000000003,7.864999999999999,775246.697,644939.023,1331252.24,778013.9582,819370.8015
2018/03/08,1.0,0.0,22.5,8.7,14.571354166666666,1023.6,994.7,53.0,1063.525,466.8,11.894736842105264,83.6,3514.35,2.625,9.784210526315787,764189.356,648972.287,1296968.761,737856.6684,799743.812
2018/03/09,1.0,0.0,20.8,9.0,13.625104166666668,1023.8,997.7,41.0,1015.75,66.95,0.6,72.15,68.8,2.4600000000000004,10.41,753415.42,633456.362,1281304.306,701404.5804,782903.338
2018/03/10,1.0,1.0,24.4,10.1,16.235416666666666,1023.7,999.2,34.0,1015.785,62.6,0.0,111.9,148.75,1.99,8.515,673682.096,623506.54,1238835.197,593400.2926,587504.4545
2018/03/11,1.0,1.0,26.5,8.8,18.18458333333333,1023.7,999.5,22.0,1015.2350000000002,62.0,0.0,115.7,202.5,1.56,7.525,629121.089,563587.082,1206206.255,590234.8132,477483.7285
2018/03/12,1.0,0.0,25.8,10.8,18.7621875,1020.7,996.9,17.0,962.18,65.7,0.0,128.6,240.7,1.15,5.96,760401.342,610008.933,1298521.719,730701.9738,776114.109
2018/03/13,1.0,0.0,27.2,12.3,19.831979166666667,1018.4,995.8,19.0,1062.02,329.95,0.0,116.3,12674.8,1.1800000000000002,6.157894736842105,776507.712,607404.59,1307846.386,755895.5434,807875.0625
2018/03/14,1.0,0.0,28.1,15.1,21.397395833333334,1016.9,994.2,26.0,1009.7,69.7,0.025,120.8,213.5,1.045,6.534999999999999,780642.117,629211.233,1326792.857,774666.971,816858.1835
2018/03/15,1.0,0.0,28.5,16.4,21.320937499999992,1015.8,992.6,40.0,1008.185,79.75,11.675,125.55,228.5,1.17,7.69,775205.152,629093.163,1337868.977,792916.536,820089.6165
2018/03/16,1.0,0.0,29.3,16.2,21.036875,1019.5,991.7,46.0,1009.4,84.55,0.375,81.55,125.35,1.865,9.165,777121.422,652586.304,1345392.999,794935.5256,814953.7275
2018/03/17,1.0,1.0,27.6,16.0,20.377500000000005,1019.8,995.4,53.0,1012.045,83.35,0.025,69.9,138.35,2.23,8.635000000000002,678944.905,651385.666,1272579.715,642242.3922,601659.766
2018/03/18,1.0,1.0,28.5,15.6,21.610208333333333,1017.5,994.8,42.0,959.345,78.9,0.0,122.0,286.25,1.2,6.27,628842.953,577537.294,1252988.286,632539.7792,486129.1225
2018/03/19,1.0,0.0,30.6,17.5,23.4,1014.0,989.2,39.0,956.665,430.9,0.3157894736842105,120.95,16055.65,1.2399999999999998,6.726315789473685,773271.101,606468.204,1346637.49,819246.7496,827691.5395
2018/03/20,1.0,0.0,29.4,13.6,20.391354166666662,1014.1,989.8,54.0,1006.0722222222222,883.15,8.833333333333334,712.75,15608.95,1.9777777777777776,10.066666666666668,778903.815,650970.057,1330510.661,808244.5838,828203.6535
2018/03/21,1.0,0.0,25.1,10.1,16.239687500000002,1018.3,994.1,46.0,908.91,63.9,0.225,132.75,117.55,2.035,8.545,761268.757,615543.075,1290046.036,741239.136,804836.93
2018/03/22,1.0,0.0,24.9,10.1,16.0028125,1018.7,993.9,32.0,1010.8749999999998,61.2,0.025,75.6,156.85,1.9,8.125,745390.016,629713.025,1294006.297,732135.2686,798202.2975
2018/03/23,1.0,0.0,27.0,8.3,18.57104166666667,1020.8,996.6,15.0,1012.8049999999996,57.85,0.0,120.4,177.65,1.63,8.35,753922.918,631804.433,1296902.99,749062.5102,796672.4955
2018/03/24,1.0,1.0,27.6,10.1,20.0303125,1021.7,997.4,18.0,1013.695,57.65,0.0,122.35,193.0,1.5,7.359999999999999,662864.791,614385.382,1256498.551,634996.199,599112.3155
2018/03/25,1.0,1.0,27.5,14.0,21.2275,1021.8,997.6,25.0,1013.4,62.4,0.0,158.65,232.05,1.4200000000000002,7.089999999999999,621945.294,572317.727,1226844.826,613159.5084,484790.5425
2018/03/26,1.0,0.0,28.9,14.7,21.400807291666663,1019.4,996.0,26.0,1011.6650000000002,69.95,0.0,87.9,239.65,1.365,7.390000000000001,765513.585,599669.246,1322254.899,777437.6172,793403.446
2018/03/27,1.0,0.0,28.8,16.2,21.181875,1016.7,993.8,43.0,959.14,74.0,0.85,79.3,133.35,1.535,8.075,781036.437,641285.937,1330435.836,796531.449,819616.7965
2018/03/28,1.0,0.0,29.8,15.4,22.163958333333333,1015.0,992.0,39.0,1008.155,77.5,0.0,82.1,205.4,1.7100000000000002,8.06,776146.759,630960.882,1339584.964,816091.4632,820597.1295
2018/03/29,1.0,0.0,31.7,17.0,23.19041666666667,1015.1,992.5,25.0,1007.83,72.5,0.0,136.4,230.2,1.5399999999999998,7.05,779951.633,629877.371,1340433.612,830022.2614,826622.891
2018/03/30,1.0,0.0,29.0,17.4,23.05447916666667,1017.0,992.2,39.0,907.425,62.5,0.7,88.35,152.55,1.77,8.625000000000002,778573.768,621092.039,1333617.196,825124.5348,812845.7045
2018/03/31,1.0,1.0,29.9,17.5,23.43125,1016.5,991.0,35.0,1007.795,66.65,0.025,92.15,197.05,2.065,9.499999999999998,745700.015,662833.192,1307781.568,787450.4536,724269.278
2018/04/01,1.0,1.0,29.7,16.8,23.74875,1014.8,991.6,30.0,956.735,64.1,0.025,127.0,224.3,1.375,6.83,663673.373,583363.35,1259924.23,651264.132,524420.8805
2018/04/02,1.0,0.0,29.1,16.3,23.59895833333333,1014.2,992.2,35.0,1057.9,322.1,0.0,143.75,2855.85,1.355,6.742105263157896,776453.043,617579.418,1342113.203,839112.247,831657.0625
2018/04/03,1.0,0.0,28.8,18.4,23.732604166666665,1015.3,992.6,44.0,1008.13,74.2,0.0,156.75,274.15,1.2449999999999997,6.94,767849.644,618036.725,1343744.036,853845.9578,824138.7105
2018/04/04,1.0,0.0,30.5,18.7,24.0609375,1014.5,991.9,43.0,1007.2500000000002,74.9,0.0,138.7,244.4,1.2100000000000002,6.404999999999999,678993.3476,611172.66,1281934.489,674106.9938,583703.649
2018/04/05,1.0,0.0,29.9,19.2,24.597604166666663,1013.1,990.8,44.0,955.655,70.75,0.0,190.25,252.3,1.23,6.325,619495.471,545770.599,1263499.44,653235.8184,470046.6525
2018/04/06,1.0,0.0,30.0,11.8,20.97583333333333,1024.1,990.8,47.0,1059.86,396.15,1.1842105263157894,110.4,1358.15,2.58,12.884210526315789,603175.354,524445.197,1268693.593,657753.1044,547497.506
2018/04/07,1.0,1.0,21.7,11.1,15.986249999999998,1025.4,997.1,27.0,1016.3,61.65,1.35,89.95,110.0,2.085,9.56,619574.727,543094.484,1206858.545,590571.559,501857.733
2018/04/08,1.0,1.0,26.5,11.8,19.233749999999997,1023.1,997.7,26.0,963.035,54.55,0.0,117.75,204.65,1.545,7.24,598009.699,527663.161,1207423.577,600655.1908,444822.878
2018/04/09,1.0,0.0,28.0,13.2,20.729375,1020.1,995.8,24.0,1062.975,315.45,0.0,165.95,2831.65,1.38,6.663157894736842,750005.658,604781.409,1311792.621,784285.3278,793609.979
2018/04/10,1.0,0.0,31.9,15.0,22.7334375,1017.0,993.2,23.0,1009.29,63.7,0.0,135.6,254.0,1.165,6.209999999999999,773891.458,611472.731,1329537.626,815985.8962,825724.342
2018/04/11,1.0,0.0,32.3,18.5,25.0309375,1012.9,990.3,45.0,955.86,71.35,0.0,137.85,238.9,1.15,6.050000000000001,795558.489,594285.617,1375326.928,893356.5854,862137.1595
2018/04/12,1.0,0.0,32.7,20.9,25.812708333333337,1012.9,990.8,46.0,1005.975,81.6,5.075,120.2,223.35,1.265,7.245,806826.456,592658.615,1390789.92,914052.5262,867634.1465
2018/04/13,1.0,0.0,32.8,20.5,26.53208333333334,1013.7,991.0,41.0,1006.715,80.5,0.225,175.5,218.9,1.35,7.05,799623.734,626639.941,1404937.454,952580.5004,878610.3878
2018/04/14,1.0,1.0,34.0,22.2,26.748125000000005,1012.2,990.0,48.0,955.02,78.85,2.0,136.4,210.25,1.6299999999999997,8.434999999999999,707451.233,600216.415,1339028.526,766894.9076,655282.264
2018/04/15,1.0,1.0,31.1,16.4,21.505,1017.7,990.6,53.0,1007.8947368421054,521.65,9.18421052631579,1255.15,1523.85,2.710526315789473,10.510526315789471,649782.852,553234.078,1307489.108,660096.4804,517968.8585
2018/04/16,1.0,0.0,28.4,14.8,20.36145833333333,1018.0,992.5,48.0,1009.555,72.5,3.775,117.35,158.9,2.3150000000000004,8.695,744129.213,568118.841,1325584.107,804003.5646,822472.8775
2018/04/17,1.0,0.0,29.2,13.8,19.008333333333336,1018.8,994.2,46.0,960.27,77.45,8.075,105.7,121.45,1.9,6.890000000000001,758961.878,606357.133,1325130.287,787422.9346,832246.494
2018/04/18,1.0,0.0,28.7,14.5,21.285104166666667,1017.1,993.3,44.0,908.475,65.95,0.0,140.1,177.5,1.565,6.595000000000001,766929.469,619992.811,1349666.259,809094.0786,832243.3215
2018/04/19,1.0,0.0,29.9,16.5,23.731874999999995,1015.6,993.3,45.0,1062.036842105263,757.5,0.0277777777777777,315.85,2785.85,1.5421052631578949,6.894444444444445,774393.626,620493.884,1370372.385,857805.0446,855606.4105
2018/04/20,1.0,0.0,30.0,18.5,24.39479166666667,1015.9,992.5,37.0,1008.4999999999998,71.5,0.025,134.25,203.85,1.4,6.635,785461.709,611007.609,1378232.087,867490.5392,850955.1682
2018/04/21,1.0,1.0,31.7,19.4,25.134166666666665,1014.4,992.2,43.0,1007.5049999999998,74.3,0.0,97.1,238.8,1.12,5.755000000000001,688527.3276,576133.295,1331089.125,721057.631,636522.1365
2018/04/22,1.0,1.0,33.5,20.3,26.332500000000003,1013.1,990.3,38.0,1005.765,74.2,0.0,114.05,258.35,1.175,6.595000000000001,639321.7568,539720.797,1309512.334,707345.7284,507880.7805
2018/04/23,1.0,0.0,34.3,21.2,27.116354166666667,1010.6,987.5,41.0,852.9,64.2,0.85,120.75,198.65,1.44,7.820000000000002,789848.677,630193.6366,1415837.145,960678.9868,877214.483
2018/04/24,1.0,0.0,30.3,18.6,24.40333333333333,1012.9,988.5,57.0,1059.9333333333334,1105.15,4.794117647058823,5621.45,18289.15,2.05,8.629411764705884,790448.592,630092.945,1416706.244,944100.006,891027.022
2018/04/25,1.0,0.0,28.5,17.4,22.3390625,1014.3,990.0,46.0,1006.68,75.1,0.4,74.35,144.9,2.05,7.860000000000001,770893.2726,618342.541,1363252.429,854052.0792,859098.613
2018/04/26,1.0,0.0,30.7,16.0,23.488854166666663,1014.9,990.6,40.0,1007.435,71.8,0.2,135.9,181.6,1.575,7.395,795165.6102,625922.5502,1377859.604,878197.5562,863523.77
2018/04/27,1.0,0.0,31.3,18.4,24.26125,1017.3,992.9,47.0,1009.175,76.7,0.15,100.6,244.4,1.525,7.545,793451.592,627825.189,1385119.496,890505.9542,859690.8393
2018/04/28,1.0,1.0,31.0,20.1,24.77833333333333,1016.4,992.5,50.0,958.265,72.57894736842105,0.225,127.45,202.15,1.285,5.795000000000001,698802.9,640213.9128,1324089.888,717618.9276,627123.0805
2018/04/29,1.0,1.0,31.2,19.9,25.65489583333333,1014.2,991.7,44.0,1057.885,425.42105263157896,0.0,177.15,3267.55,1.3250000000000002,6.531578947368421,651341.4412,531708.0202,1296812.046,716527.8046,504694.25
2018/04/30,1.0,0.0,31.9,21.4,26.35770833333333,1014.8,992.3,48.0,1007.425,76.6842105263158,0.0,181.1,253.8,1.18,6.885,737649.3612,598990.2958,1391194.922,948435.5304,780319.324
2018/05/01,1.0,0.0,32.9,22.0,26.89614583333333,2013.2,991.7,50.0,1057.06,83.36842105263158,0.0,172.75,264.6,1.4300000000000002,7.8050000000000015,701103.735,588275.6268,1348427.492,907887.689,609031.7168
2018/05/02,1.0,0.0,33.9,21.5,27.660208333333333,2011.2,991.1,47.0,1056.3849999999998,80.6842105263158,0.05,181.2,251.85,1.77,10.099999999999998,780919.677,588066.23,1419150.451,1019665.427,887795.4031
2018/05/03,1.0,0.0,32.7,19.3,24.2546875,2022.4,992.9,48.0,1060.0549999999998,79.15789473684211,0.95,129.5,189.55,2.5800000000000005,12.325,788152.111,590421.2666,1378694.689,922521.032,877157.8143
2018/05/04,1.0,0.0,31.5,18.9,24.62875,2020.6,994.1,46.0,1060.86,72.42105263157895,0.125,100.05,196.95,1.885,8.45,782690.843,624822.58,1380426.715,916887.621,849217.4953
2018/05/05,1.0,1.0,32.5,20.1,26.34479166666667,2019.0,994.5,42.0,1060.435,74.10526315789474,0.0,164.2,257.75,1.22,7.979999999999999,689144.452,590090.4004,1339407.62,758640.2894,631251.7411
2018/05/06,1.0,1.0,34.8,20.8,27.633854166666666,2013.8,990.1,43.0,955.845,70.47368421052632,0.075,151.15,226.35,1.75,8.805,644208.4908,545676.102,1325144.667,756221.817,495240.5109
2018/05/07,1.0,0.0,34.6,23.3,28.46802083333333,1999.2,987.8,42.0,952.8150000000002,70.6842105263158,0.05,126.65,186.2,1.69,8.305,814560.887,602088.423,1424479.65,1022272.545,882295.5585
2018/05/08,1.0,0.0,32.6,20.0,25.4121875,2013.2,987.3,50.0,1062.9235294117643,1213.842105263158,36.8235294117647,25025.1,39803.7,2.111764705882353,10.570588235294116,801706.87,649021.8638,1418244.261,994426.3468,886832.8861
2018/05/09,1.0,0.0,29.6,19.3,23.00208333333333,2022.4,990.7,1.0,1059.435,86.05,15.375,73.35,98.25,2.07,8.795,795801.061,646832.157,1382118.563,898495.6372,861744.6076
2018/05/10,1.0,0.0,30.4,18.6,23.5990625,2022.8,993.2,43.0,1060.455,75.8,0.925,82.6,137.2,2.3,9.455,797086.478,628884.371,1384239.8,902975.5446,869039.3267
2018/05/11,1.0,0.0,31.2,19.3,25.06145833333333,2016.2,992.0,42.0,1058.215,77.15,0.0,166.85,218.0,1.3350000000000002,6.43,789457.673,647745.028,1406887.238,933204.1866,866542.8801
