max_temp,min_temp,mean_temp,Max_SthPres,Min_StnPres,Min_RH,Mean_StnPres,Mean_RH,Mean_Precp,Mean_WD,Mean_WDGust,Mean_WS,Mean_WSGust,prosperity,GDP,Mean_WS_log,spring,summer,fall,winter,holiday,石化業該日最高用電量,金屬製造該日最高用電量,資訊電子該日最高用電量,綜合服務該日最高用電量,民生工業該日最高用電量
0.5763157894736841,0.23461538461538461,0.48150910580798345,0.02967313010794803,0.9986592560089708,0.3116883116883117,0.5092871093887255,0.016458328932687172,0.0,0.0014576464536744042,0.0011915250459095395,0.28725314183123873,0.23235887096774194,0.16000000000000003,0.012820971958600325,0.39710334549475745,0,0,0,1,1,0.6448145013169976,0.5058784438106462,0.5830104432153996,0.05743948809800951,0.5213216801225878
0.6578947368421052,0.35769230769230775,0.5460340819773566,0.027054912745482107,0.9979035639412998,0.3246753246753247,0.6576338236417127,0.2942344862664777,0.0,0.16798306830893855,0.0068906769136051465,0.31767929698573205,0.2862637945670629,0.16000000000000003,0.012820971958600325,0.4314575104589501,0,0,0,1,0,0.7988091325081967,0.5815481417173708,0.6285176984294271,0.0703432790090052,0.8410417764237093
0.7105263157894737,0.4538461538461539,0.5995952974229474,0.02026694180575539,0.9971478718736287,0.14285714285714285,0.6514777651232817,0.024781210051302627,0.0,0.0024436580588393956,0.002193042979821032,0.14901256732495505,0.09324596774193544,0.16000000000000003,0.012820971958600325,0.22481599570345312,0,0,0,1,0,0.8240986910378997,0.582563127060902,0.6301138806055256,0.0720628313898664,0.869815755157748
0.7236842105263157,0.5884615384615385,0.6518286870578789,0.019976028765481324,0.997269757690995,0.5584415584415585,0.6516139558221175,0.027782248916187996,0.0001912411550965768,0.0018069510133516878,0.00158799239971552,0.3105924596050269,0.31401209677419367,0.16000000000000003,0.012820971958600325,0.42355705869538207,0,0,0,1,0,0.8353244476428967,0.5606237890662923,0.6375370606183267,0.07315952740369899,0.8782111144609256
0.7342105263157894,0.6346153846153847,0.6571466795993108,0.022400304101098056,0.9976110379796207,0.7792207792207793,0.6545950188966356,0.035304853004167344,0.020080321285140562,0.0014532248769696281,0.0011925865381553387,0.45960502692998206,0.29536290322580666,0.16000000000000003,0.012820971958600325,0.5781645458292411,0,0,0,1,0,0.8366483189470922,0.5542677846868498,0.6510329511160721,0.07492751067546291,0.8882507362144254
0.7157894736842104,0.5961538461538461,0.6208605782898805,0.02385486930246805,0.997927941104773,0.7922077922077922,0.6566303132292379,0.037985781056798285,0.04035188372537771,0.0018423236269898941,0.0004898786714363052,0.4057450628366248,0.2918346774193549,0.16000000000000003,0.012820971958600325,0.5249096978967523,0,0,0,1,0,0.8295232589695765,0.5730020258595685,0.6455285201907937,0.07423822208050485,0.8784909209404245
0.6868421052631579,0.6230769230769231,0.6189641620817097,0.02259424612794736,0.9975379064892009,0.8311688311688312,0.6546252834963766,0.03646525469858969,0.011474469305794608,0.0022004713400767296,0.001032301209039668,0.45780969479353684,0.27923387096774194,0.16000000000000003,0.012820971958600325,0.5764328453319624,0,0,0,1,1,0.725555626729776,0.5819292278198519,0.6179777590172457,0.0623154339801259,0.6638478081442855
0.6921052631578947,0.6423076923076924,0.6308276334933188,0.02152756498027608,0.9971966262005753,0.8051948051948052,0.6519090356695945,0.03602510233173983,0.008032128514056226,0.002142990842914645,0.0012127548908255224,0.33752244165170553,0.24798387096774205,0.16000000000000003,0.012820971958600325,0.45326314127984857,0,0,0,1,1,0.6818368699212713,0.5225301816006748,0.6050576700507608,0.061217989210752596,0.5293274008697465
0.7578947368421053,0.5615384615384615,0.598424670133953,0.02084876788630341,0.996611574277217,0.5714285714285715,0.6508119439289723,0.03154355096017766,0.005928475807993881,0.0022712165673531414,0.00042884286730285434,0.5350089766606823,0.5120967741935485,0.16000000000000003,0.012820971958600325,0.6483966906978073,0,0,0,1,0,0.8314491938865156,0.5532581997205908,0.6365033932424732,0.0737986437517967,0.8591530396533263
0.6657894736842105,0.5423076923076924,0.5947288325501277,0.021139680926577364,0.9971478718736287,0.6493506493506493,0.576693939162533,0.023300697544625833,0.002103652706062345,0.0027060049433227564,0.0010105406180007856,0.48473967684021546,0.38659274193548393,0.16000000000000003,0.012820971958600325,0.6021088726596467,0,0,0,1,0,0.8366682256878931,0.5763051384729323,0.6333932099645686,0.07367581287515801,0.8779259393680434
0.6789473684210526,0.5307692307692308,0.5775139221031153,0.023466985248769334,0.9971234947101555,0.6103896103896104,0.654019991501551,0.02726206884627453,0.022566456301396063,0.002879920293710602,0.0014133769252815608,0.5888689407540395,0.4455645161290324,0.16000000000000003,0.012820971958600325,0.6957953964383686,0,0,0,1,0,0.8345085132249492,0.58342424251543,0.632209583963968,0.07261673439554227,0.8819642483799921
0.6842105263157894,0.5346153846153846,0.5777948726524739,0.023466985248769334,0.9974403978353079,0.5714285714285715,0.6542318436997399,0.029622886086651035,0.013960604322050105,0.002117935241587582,0.0008077955990531489,0.5834829443447037,0.40171370967741943,0.16000000000000003,0.012820971958600325,0.691152049203876,0,0,0,1,0,0.8320759500990349,0.5859807559553157,0.6363525611842571,0.07161604332702136,0.8810162423446106
0.681578947368421,0.4846153846153846,0.5351773500342824,0.02550337653068735,0.9975379064892009,0.6363636363636364,0.5804770141301951,0.02790229047078341,0.009370816599732264,0.0018246373201707912,0.00037205303215260025,0.8420107719928187,0.6345766129032262,0.16000000000000003,0.012820971958600325,0.8934113469859642,0,0,0,1,0,0.8229683213136794,0.5674804013481417,0.6326134038342555,0.07091175232276462,0.8673844344358541
0.6342105263157894,0.4846153846153846,0.5577069083733296,0.025406405517262698,0.9976597923065672,0.6363636363636364,0.65517004629172,0.027942304322315217,0.004016064257028113,0.0024583966478553144,0.000977634358381012,0.42728904847396765,0.4138104838709679,0.16000000000000003,0.012820971958600325,0.546541652454955,0,0,0,1,1,0.7131056303453459,0.5638790466786087,0.6114765232539668,0.0599371965683146,0.6456282542467527
0.7289473684210526,0.4461538461538462,0.537538672508654,0.022206362074248753,0.9970503632197357,0.6363636363636364,0.6521511524675256,0.03602510233173983,0.03346720214190094,0.002173941879848075,0.0002494506777627989,0.49192100538599637,0.5090725806451615,0.16000000000000003,0.012820971958600325,0.6088495532137183,0,0,0,1,1,0.6536690199714607,0.516497178735383,0.6013594798340229,0.05930930469329326,0.5262678675239659
0.5447368421052631,0.34615384615384615,0.41608107430138624,0.026473086664934087,0.9974647749987811,0.8051948051948052,0.6581359770663671,0.035264839152635535,0.0453241537578887,0.0009550605682315612,0.00027758022227647634,0.7827648114901258,0.6038306451612907,0.16000000000000003,0.012820971958600325,0.8504287079094087,0,0,0,1,0,0.781486214509712,0.5483458352863023,0.623908068318417,0.06843191116586674,0.8479583351655731
0.5473684210526316,0.35384615384615387,0.43710554041172606,0.027054912745482107,0.9981473355760324,0.8311688311688312,0.6596719055032385,0.03630519929246247,0.0535475234270415,0.0030774173865239186,0.000704830851210632,0.48294434470377023,0.41431451612903253,0.16000000000000003,0.012820971958600325,0.6004168186348032,0,0,0,1,0,0.7939396595087193,0.5640195235217841,0.6268141272881137,0.06867076748183563,0.8666684968647076
0.6526315789473685,0.3653846153846154,0.49684432329381045,0.02433972436959131,0.9980498269221393,0.6363636363636364,0.5047625517274015,0.02890263675907853,0.06444826926754639,0.00250850785050944,0.0002722727610474806,0.5152603231597845,0.5,0.16000000000000003,0.012820971958600325,0.6304583393350677,0,0,0,1,0,0.8022990125127945,0.5601213638969882,0.6269602729545701,0.06933360453335512,0.8404985802719631
0.5052631578947367,0.3038461538461539,0.3972841446895328,0.02608520261123548,0.9982692213933986,0.8051948051948052,0.7386776431278981,0.41927777230336843,0.025163309881128523,0.3840345708343958,0.02786735592896494,0.6389492582443541,0.5223631154499155,0.31999999999999995,0.012820971958600325,0.7380010264370301,0,0,0,1,0,0.7927528134456172,0.5555012506905534,0.6242935327848397,0.06762571417029342,0.8424395547483495
0.5921052631578947,0.31153846153846154,0.42819204976838293,0.028800390987126168,0.9988055189898103,0.6753246753246753,0.5869385061749623,0.029983010750437272,0.01549053356282272,0.0012365676184356168,0.0008348636513210272,0.5745062836624776,0.5015120967741937,0.31999999999999995,0.012820971958600325,0.6833665286061436,0,0,0,1,0,0.8055949801767975,0.5657606543738795,0.6276861474008006,0.0676993367866584,0.8368025853494194
0.4552631578947368,0.2230769230769231,0.34272622372359796,0.0301579851750714,0.9990245041735701,0.7662337662337663,0.5855961118890687,0.3723415244565611,0.05858018540326721,0.007028833101691844,0.0028962815926629653,0.587924029103279,0.3982120118845502,0.31999999999999995,0.012820971958600325,0.6949822798498791,0,0,0,1,1,0.7227725893554817,0.5529668897249601,0.6014777746481579,0.056957068592169424,0.6294992725587407
0.4394736842105263,0.23076923076923078,0.30951719985952464,0.030448898215345355,0.9990245041735701,0.7402597402597403,0.5904113689952764,0.02894265061061034,0.061770893096194296,0.0019690754925267987,0.0007679896398356811,0.5314183123877917,0.3497983870967743,0.31999999999999995,0.012820971958600325,0.6451582191789459,0,0,0,1,1,0.6655595313925211,0.49133417271841423,0.5951595002893126,0.05606574879043785,0.5043507799806657
0.35,0.18461538461538463,0.2720972624044683,0.030933753282468723,0.9993174394227488,0.7662337662337663,0.6679795381322247,0.031223440147923234,0.05297379996175177,0.0016831468656179672,0.0006469795238145785,0.4919210053859966,0.30796370967741943,0.31999999999999995,0.012820971958600325,0.6088495532137185,0,0,0,1,0,0.7799468566264542,0.554899282637887,0.6238028331327432,0.06595544370907103,0.8250231526097865
0.5078947368421053,0.2423076923076923,0.34638527016405496,0.0301579851750714,0.9986105016820243,0.5064935064935066,0.5871352260732805,0.014977816426010385,0.0,0.00160061076712882,0.0008237179827401361,0.5601436265709157,0.3966733870967744,0.31999999999999995,0.012820971958600325,0.6707865462182324,0,0,0,1,0,0.794692072112569,0.5579688153896696,0.6258485079167332,0.06537077132487136,0.8356337529281684
0.4657894736842105,0.31153846153846154,0.3736140609060654,0.028121593893153496,0.9981960899029789,0.6233766233766234,0.6606025419452835,0.031383495554050456,0.04685408299866131,0.002190154327765586,0.0008231872366172366,0.38240574506283653,0.3059475806451614,0.31999999999999995,0.012820971958600325,0.5009531861200694,0,0,0,1,0,0.7932447577199159,0.5746578773991513,0.6188804562021138,0.0658409380202844,0.833054740019387
0.5157894736842106,0.33076923076923076,0.4185126344130975,0.025988231597810718,0.997732923796987,0.7402597402597403,0.6578106326191484,0.03554493611335817,0.0428380187416332,0.0012527800663531278,0.0008385788741813241,0.4560143626570915,0.33921370967741954,0.31999999999999995,0.012820971958600325,0.5746982417310657,0,0,0,1,0,0.7895095835063246,0.5696616799360102,0.6246370896868132,0.06589243947467137,0.8367177992829551
0.6289473684210526,0.4461538461538462,0.5096844323293809,0.022400304101098056,0.9975135293257276,0.2337662337662338,0.6545723204468297,0.03786573950220286,0.013960604322050105,0.0024878738258871528,0.0010264630016877728,0.24057450628366256,0.21622983870967744,0.31999999999999995,0.012820971958600325,0.342076144401789,0,0,0,1,0,0.7966205704960705,0.5420653360966577,0.6316789590916291,0.06671368902457268,0.8447715437698996
0.7078947368421051,0.3961538461538462,0.5283743331605264,0.02424275335616677,0.9976597923065672,0.6493506493506493,0.5792664301405432,0.03514479759804012,0.013960604322050105,0.0027295866857482273,0.000704830851210632,0.44524236983842,0.45161290322580677,0.31999999999999995,0.012820971958600325,0.5642291054788316,0,0,0,1,1,0.7131955572717481,0.55458259151187,0.6128184658444775,0.05795212332296977,0.6536759641458644
0.5157894736842106,0.3615384615384616,0.4268073649179722,0.029188275040824663,0.9986105016820243,0.7532467532467533,0.664090537065468,0.3929886718469725,0.0171110507191674,0.36341233708332166,0.00846274692963368,0.6691864310686951,0.5202408743633278,0.31999999999999995,0.012820971958600325,0.7626744055258693,0,0,0,1,1,0.6720745627236628,0.4976916435835739,0.5960285784140265,0.05614900928953262,0.5203716203079369
0.5368421052631578,0.38846153846153847,0.4496513203003493,0.03248528949726348,0.9993905709131685,0.49350649350649356,0.745388818120531,0.3254052766097538,0.0011474469305794608,0.0014325908523473419,0.18058742980882525,0.5978456014362656,0.46877652801358244,0.31999999999999995,0.012820971958600325,0.7034883003192666,0,0,0,1,0,0.7692926123933698,0.48844382946157344,0.6240063362341806,0.06421580992356249,0.7937857118305319
0.5973684210526315,0.31153846153846154,0.4976570730973122,0.031127695309318026,0.9990005362975964,0.48051948051948057,0.5880053333158435,0.015137871832137606,0.0007649646203863072,0.0022196315057974245,0.0015657010625537379,0.3231597845601436,0.23185483870967744,0.31999999999999995,0.012820971958600325,0.4375260956301149,0,0,0,1,0,0.7511207833439778,0.4804786797811457,0.6206031965724985,0.06517689281352462,0.7511328755208491
0.7236842105263157,0.4,0.5649280064217266,0.02657005767835874,0.9981473355760324,0.36363636363636365,0.7364456288969774,0.2505393603937466,0.0,0.0030332016194761615,0.0395655312237944,0.18491921005385997,0.10109825976230896,0.31999999999999995,0.012820971958600325,0.2723963695694228,0,0,0,1,0,0.6592856801716522,0.46454340336794986,0.6033295511430871,0.06472222435207062,0.5944668875548306
0.8394736842105263,0.45,0.665095238891583,0.02259424612794736,0.9975866608161474,0.3246753246753247,0.6547236434455361,0.01953939550063616,0.0,0.0011555053788480615,0.002231787446792701,0.16876122082585282,0.22227822580645157,0.31999999999999995,0.012820971958600325,0.25125552686551755,0,0,0,1,0,0.5684966401624142,0.3516756157174582,0.5652652520914244,0.05433157403403528,0.39554174333331854
0.763157894736842,0.5692307692307693,0.6434670635650614,0.02036391281918004,0.9974403978353079,0.5714285714285715,0.6524991953645505,0.03130346785098684,0.0,0.0023758605493661676,0.0012228390671606144,0.23877917414721722,0.29637096774193555,0.31999999999999995,0.012820971958600325,0.33990013769945837,0,0,0,1,0,0.5256413733769532,0.2560028092834195,0.5473480546749626,0.055873074225224854,0.3103786810861312
0.6789473684210526,0.5538461538461539,0.5899627071592217,0.025018521463564092,0.9975866608161474,0.6493506493506493,0.6561687780831829,0.03006303845350089,0.004398546567221266,0.0020000265294602294,0.000909698854649867,0.6678635547576303,0.5962701612903227,0.31999999999999995,0.012820971958600325,0.761607163754504,0,0,0,1,1,0.5292732071008225,0.2607028041799207,0.5433924868178163,0.05565914638343233,0.3055208421774449
0.7578947368421053,0.55,0.6300583641319795,0.023273043221920142,0.9980010725951928,0.4545454545454546,0.656751371628203,0.027662207361592583,0.0,0.0017524182339927871,0.0016219601515810927,0.21364452423698388,0.21370967741935493,0.31999999999999995,0.012820971958600325,0.308945540119998,0,0,0,1,1,0.5202266102449891,0.31076534557169816,0.556790430102104,0.05785759771673129,0.317429980423072
0.8052631578947368,0.5076923076923077,0.6762613509038914,0.022303333087673405,0.9975135293257276,0.37662337662337664,0.6544361297479937,0.023980933020666527,0.0,0.002453975071150539,0.002267347437026972,0.125673249551167,0.24848790322580644,0.31999999999999995,0.012820971958600325,0.19267247782076402,0,0,0,1,0,0.545948033356942,0.3499496878318851,0.5789974218603696,0.0595699776383321,0.37400093135388135
0.7710526315789473,0.5615384615384615,0.6269277722962687,0.02036391281918004,0.9971966262005753,0.5454545454545455,0.6525975553137096,0.032103744881622945,0.0,0.0022844812974674687,0.0014760049677837103,0.3482944344703771,0.31149193548387105,0.31999999999999995,0.012820971958600325,0.4649108155637506,0,0,0,1,0,0.5794663541779358,0.41392113550740245,0.5879974542227299,0.06001933445011858,0.4330828476428848
0.731578947368421,0.48846153846153845,0.5726140107363241,0.02133362295342678,0.9970503632197357,0.6363636363636364,0.6532028473085356,0.03310409116991807,0.003824823101931536,0.002204892916781505,0.0005965586421391191,0.5780969479353679,0.4959677419354838,0.31999999999999995,0.012820971958600325,0.6864877702056315,0,0,0,1,0,0.7335774212882934,0.47053956778144324,0.6260407962900711,0.07137809708869716,0.7467169810162616
0.6473684210526316,0.3923076923076923,0.49092763851029303,0.024727608423290137,0.99783043245088,0.8181818181818182,0.5802046327325232,0.03418446516127681,0.11971696309045708,0.0015313393987540001,0.0001777999511713567,0.5062836624775584,0.42187500000000017,0.31999999999999995,0.012820971958600325,0.6222005875584175,0,0,0,1,0,0.7766921132704369,0.4933179844589815,0.6268109513007621,0.07073015740093676,0.8055250937261047
0.6473684210526316,0.4461538461538462,0.5398431359432745,0.02608520261123548,0.9982204670664521,0.7142857142857143,0.6593616933558899,0.030943343187200587,0.012621916236374068,0.001624192509554291,0.0013093506851932445,0.5026929982046678,0.40625000000000006,0.31999999999999995,0.012820971958600325,0.618878944880345,0,0,0,1,0,0.7871607155618013,0.5074535963951105,0.6331816607329293,0.07026459421348176,0.8093874281201169
0.718421052631579,0.5346153846153846,0.581733197317591,0.025309434503838046,0.9984642387011847,0.5714285714285715,0.5820280748669371,0.03022309385962811,0.0,0.0018511667803994454,0.0008497245427622152,0.16337522441651697,0.12802419354838707,0.31999999999999995,0.012820971958600325,0.24411148831929663,0,0,0,1,1,0.7487458717045548,0.5101207464027361,0.6169416122332427,0.05962543320433494,0.6455573000399397
0.75,0.46923076923076923,0.5617522618191546,0.024727608423290137,0.998122958412559,0.5974025974025975,0.657893860268437,0.03522482530110374,0.018359150889271373,0.0022078406345846895,0.0006533484772893734,0.42010771992818663,0.40927419354838707,0.31999999999999995,0.012820971958600325,0.5393811338729672,0,0,0,1,1,0.7110656238716114,0.5135688096967298,0.6058688493398268,0.059121230944638434,0.5232518271434113
0.6657894736842105,0.4807692307692308,0.5570062043246314,0.044315753135072966,0.9980010725951928,0.6493506493506493,0.5058899080677648,0.02238037895939432,0.0007649646203863072,0.0019852879404443097,0.0009903722653306019,0.48473967684021546,0.3482862903225807,0.31999999999999995,0.012820971958600325,0.6021088726596467,0,0,0,1,0,0.7984600314295371,0.5519883663403379,0.6344894369510555,0.0715283666454473,0.8249837059764166
0.7131578947368421,0.5,0.6075789755338893,0.024048811329317354,0.997927941104773,0.5194805194805195,0.655684544487322,0.02938280297746021,0.0,0.002397968432890046,0.0449112061736389,0.2782764811490126,0.13950492831541222,0.31999999999999995,0.012820971958600325,0.38674599368867235,0,0,0,1,0,0.8155580460860175,0.5706915918451865,0.6405538145949808,0.07388052269260183,0.8519254278775387
0.781578947368421,0.5192307692307693,0.6258507951903939,0.02084876788630341,0.997269757690995,0.5714285714285715,0.4218602468860493,0.02338072524768945,0.029642379039969403,0.002645576728357488,0.0017559875146164689,0.10592459605026927,0.17909061969439727,0.31999999999999995,0.012820971958600325,0.16467175590094618,0,0,0,1,0,0.7732891238532065,0.5490639210922108,0.6224802977117241,0.06137724310549203,0.6807794458699635
0.8078947368421052,0.5576923076923077,0.6786678261451241,0.019006318631234698,0.9968309687484764,0.4675324675324676,0.8898668404460612,0.7414292909859307,0.0078621363761926,0.19809547952736298,0.01673601749339221,0.4216195785694036,0.3088457661290323,0.28,0.012820971958600325,0.5408927350265554,1,0,0,0,0,0.8155861652257742,0.5434716518223587,0.6543464670453406,0.07752490291093657,0.8658896617663565
0.7736842105263158,0.6538461538461539,0.7051641386691636,0.018230550523837374,0.9968309687484764,0.5974025974025975,0.6485194004985697,0.030943343187200587,0.0007649646203863072,0.0018718008050217325,0.0017174944537030157,0.15978456014362658,0.17288306451612906,0.28,0.012820971958600325,0.23932124455219295,1,0,0,0,0,0.8102113744259358,0.5816169058479007,0.6558104691305106,0.0791466020427964,0.8585835262322329
0.8289473684210525,0.6192307692307694,0.7320283626268872,0.017066898362741334,0.9966603286041635,0.6363636363636364,0.6470440012611813,0.032783980357663625,0.0,0.0030184630304602427,0.002246648338233889,0.15619389587073607,0.15675403225806456,0.28,0.012820971958600325,0.2345087205013744,1,0,0,0,1,0.7585585133093412,0.557736294299555,0.6272151036964821,0.06742601895696207,0.6501737232107493
0.8605263157894737,0.7384615384615385,0.7827499707343174,0.0173578114030154,0.9969041002388962,0.6233766233766234,0.6483226806002509,0.03306407731838626,0.0,0.002971299545609301,0.001788083688048659,0.156193895870736,0.27872983870967755,0.28,0.012820971958600325,0.23450872050137428,1,0,0,0,1,0.7229556732410796,0.5056203570168019,0.6294570852389234,0.06694396161641245,0.5260348103025043
0.8526315789473683,0.5346153846153846,0.7625466160509721,0.022982130181646077,0.9970503632197357,0.5714285714285715,0.650161255034535,0.033024063466854464,0.003059858481545229,0.0015490257055731026,0.0008019573917012537,0.4739676840215439,0.6426411290322585,0.28,0.012820971958600325,0.5919147921159783,1,0,0,0,0,0.8413003686463372,0.5596316733700936,0.6802693718869421,0.08724791722934379,0.8931368972977972
0.6763157894736842,0.5384615384615385,0.5964680502366337,0.04247330388000414,0.9977573009604602,0.7402597402597403,0.6578408972188896,0.031183426296391425,0.0,0.0020840364868509684,0.0007605591941150869,0.6840215439856374,0.4410282258064519,0.28,0.012820971958600325,0.7745679696180153,1,0,0,0,0,0.8309396656815987,0.5795247247614069,0.6447880111771286,0.07745769468969017,0.8898171070450623
0.7368421052631579,0.5576923076923077,0.6317357058046387,0.02385486930246805,0.9975135293257276,0.6363636363636364,0.5781920368497271,0.026981971885551903,0.00420730541212469,0.003610954308900193,0.000616726994809303,0.36445242369838426,0.34375000000000006,0.28,0.012820971958600325,0.4821401077401358,1,0,0,0,0,0.8388851773617857,0.5922316003611435,0.6558151505959676,0.0787197997286045,0.8801290617965746
0.5921052631578947,0.3346153846153846,0.46786628091710264,0.027539767812605476,0.997732923796987,0.6753246753246753,0.7349021343101714,0.3386098476152495,0.09099052853016075,0.0014532248769696281,0.03677274512509685,0.6876122082585279,0.5372188030560272,0.28,0.012820971958600325,0.7774262333295733,1,0,0,0,0,0.8269201609330414,0.5959352472304057,0.6389260710753661,0.07465666721358745,0.8590466851449993
0.5473684210526316,0.34615384615384615,0.4374834857936016,0.027733709839454668,0.9984642387011847,0.5194805194805195,0.6626075716781441,0.018619076915404646,0.004589787722317843,0.00111571118850508,0.00019849904996444,0.6283662477558349,0.600302419354839,0.28,0.012820971958600325,0.7292244386564147,1,0,0,0,0,0.8152618136647208,0.5816873559319542,0.6312092863773523,0.0709684286713275,0.8409574506315216
0.6421052631578946,0.38846153846153847,0.5212970550362056,0.027636738826030127,0.9988298961532835,0.4285714285714286,0.6626605347276915,0.015137871832137606,0.0,0.0022874290152706525,0.001047162100480856,0.45960502692998206,0.4092741935483873,0.28,0.012820971958600325,0.5781645458292411,1,0,0,0,1,0.7289833375303236,0.5725506797560291,0.610287717738706,0.06004050660021605,0.6310692831545736
