"觀測時間(day)","測站氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)"
"ObsTime","StnPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp"
"01","1002.8","1005.1","2018/09/01 00:01:00","1000.9","2018/09/01 14:51:00","27.4","34.4","2018/09/01 11:01:00","24.1","2018/09/01 05:13:00","83","25","2018/09/01 10:53:00","0.2","135","6.0","207","2018/09/01 15:27:00","5.5"
"02","999.8","1002.0","2018/09/02 00:01:00","997.8","2018/09/02 15:04:00","28.2","33.8","2018/09/02 13:11:00","24.5","2018/09/02 05:26:00","80","53","2018/09/02 11:34:00","0.4","2","6.0","210","2018/09/02 12:58:00","0.0"
"03","997.4","999.5","2018/09/03 00:01:00","995.3","2018/09/03 15:12:00","29.5","35.4","2018/09/03 13:51:00","24.7","2018/09/03 04:46:00","68","23","2018/09/03 09:51:00","1.0","229","9.9","238","2018/09/03 13:06:00","0.0"
"04","996.5","998.3","2018/09/04 21:21:00","994.5","2018/09/04 14:31:00","30.1","36.9","2018/09/04 13:52:00","25.7","2018/09/04 05:39:00","70","27","2018/09/04 10:14:00","0.6","227","7.7","259","2018/09/04 04:15:00","0.0"
"05","998.0","999.2","2018/09/05 09:21:00","996.7","2018/09/05 14:21:00","29.7","36.2","2018/09/05 10:51:00","26.0","2018/09/05 05:56:00","74","34","2018/09/05 10:03:00","0.5","64","5.5","99","2018/09/05 12:29:00","0.0"
"06","998.1","999.2","2018/09/06 00:02:00","996.3","2018/09/06 16:21:00","29.5","35.3","2018/09/06 13:14:00","26.4","2018/09/06 06:01:00","80","42","2018/09/06 09:31:00","0.4","4","6.6","251","2018/09/06 13:57:00","3.5"
"07","998.7","1000.7","2018/09/07 23:02:00","997.4","2018/09/07 13:51:00","28.2","33.3","2018/09/07 10:42:00","26.0","2018/09/07 23:15:00","86","52","2018/09/07 09:44:00","0.5","187","8.2","73","2018/09/07 13:45:00","2.0"
"08","1000.7","1002.4","2018/09/08 21:03:00","999.2","2018/09/08 03:31:00","26.7","31.9","2018/09/08 14:11:00","23.7","2018/09/08 17:51:00","90","65","2018/09/08 14:12:00","0.5","21","7.1","285","2018/09/08 16:39:00","149.0"
"09","1003.4","1006.6","2018/09/09 22:54:00","1001.2","2018/09/09 03:21:00","23.9","25.4","2018/09/09 01:53:00","22.3","2018/09/09 22:17:00","97","88","2018/09/09 22:41:00","0.6","97","8.2","83","2018/09/09 17:29:00","26.0"
"10","1003.7","1006.2","2018/09/10 00:11:00","1000.8","2018/09/10 23:33:00","24.1","26.0","2018/09/10 16:15:00","21.6","2018/09/10 02:16:00","96","89","2018/09/10 04:04:00","1.3","83","8.2","90","2018/09/10 16:23:00","15.0"
"11","1000.4","1002.2","2018/09/11 22:01:00","997.9","2018/09/11 03:41:00","28.8","33.1","2018/09/11 13:43:00","24.9","2018/09/11 00:01:00","70","26","2018/09/11 12:03:00","1.4","68","11.0","49","2018/09/11 03:41:00","0.0"
"12","1001.6","1002.8","2018/09/12 06:42:00","1000.6","2018/09/12 15:02:00","29.0","33.5","2018/09/12 11:11:00","26.3","2018/09/12 03:32:00","71","39","2018/09/12 10:22:00","0.5","24","8.2","112","2018/09/12 19:17:00","0.0"
"13","1002.1","1003.6","2018/09/13 21:01:00","1000.7","2018/09/13 03:22:00","29.6","33.8","2018/09/13 12:31:00","26.9","2018/09/13 05:24:00","66","34","2018/09/13 10:52:00","1.4","74","8.8","51","2018/09/13 13:18:00","0.0"
"14","1002.1","1003.5","2018/09/14 08:01:00","1000.6","2018/09/14 15:21:00","28.9","32.8","2018/09/14 11:42:00","26.7","2018/09/14 04:34:00","75","57","2018/09/14 10:22:00","2.0","78","9.9","83","2018/09/14 09:22:00","0.0"
"15","999.0","1001.7","2018/09/15 00:01:00","996.8","2018/09/15 17:39:00","28.3","30.1","2018/09/15 21:14:00","26.1","2018/09/15 05:09:00","81","69","2018/09/15 21:14:00","2.9","74","17.1","43","2018/09/15 21:45:00","25.0"
"16","1000.4","1004.0","2018/09/16 21:04:00","996.5","2018/09/16 00:25:00","29.3","31.4","2018/09/16 14:21:00","26.8","2018/09/16 02:01:00","74","65","2018/09/16 14:28:00","2.2","71","16.5","48","2018/09/16 04:04:00","3.5"
"17","1004.7","1007.7","2018/09/17 23:21:00","1002.5","2018/09/17 13:46:00","31.1","36.6","2018/09/17 11:35:00","26.6","2018/09/17 05:55:00","66","44","2018/09/17 11:41:00","0.4","76","6.0","118","2018/09/17 00:55:00","0.0"
"18","1006.4","1007.9","2018/09/18 09:03:00","1004.4","2018/09/18 13:52:00","30.1","34.7","2018/09/18 10:51:00","27.3","2018/09/18 05:41:00","69","47","2018/09/18 11:53:00","1.1","69","9.9","111","2018/09/18 14:21:00","0.0"
"19","1004.5","1006.6","2018/09/19 00:03:00","1002.2","2018/09/19 16:11:00","29.3","34.4","2018/09/19 11:51:00","26.2","2018/09/19 23:51:00","66","47","2018/09/19 11:52:00","1.3","86","9.9","119","2018/09/19 16:46:00","0.0"
"20","1002.7","1004.2","2018/09/20 08:12:00","1000.8","2018/09/20 13:21:00","29.3","35.3","2018/09/20 12:11:00","25.5","2018/09/20 05:51:00","67","36","2018/09/20 10:02:00","0.5","71","7.7","267","2018/09/20 14:07:00","0.0"
"21","1004.1","1006.6","2018/09/21 23:52:00","1002.0","2018/09/21 14:41:00","28.9","33.4","2018/09/21 10:51:00","25.5","2018/09/21 04:31:00","75","37","2018/09/21 10:24:00","0.5","78","7.1","270","2018/09/21 11:15:00","0.0"
"22","1006.2","1007.3","2018/09/22 09:11:00","1005.0","2018/09/22 15:31:00","28.3","33.0","2018/09/22 12:31:00","25.9","2018/09/22 05:01:00","77","48","2018/09/22 09:52:00","0.4","60","5.5","79","2018/09/22 16:35:00","8.5"
"23","1005.1","1006.9","2018/09/23 00:01:00","1003.1","2018/09/23 14:51:00","27.8","33.9","2018/09/23 10:21:00","26.3","2018/09/23 05:22:00","85","39","2018/09/23 10:21:00","0.8","61","8.2","99","2018/09/23 15:08:00","0.0"
"24","1003.2","1005.3","2018/09/24 00:02:00","1001.7","2018/09/24 16:23:00","26.4","29.2","2018/09/24 13:11:00","24.0","2018/09/24 20:29:00","79","51","2018/09/24 10:11:00","0.6","70","7.7","6","2018/09/24 14:01:00","9.5"
"25","1001.8","1003.4","2018/09/25 09:21:00","1000.2","2018/09/25 16:01:00","26.7","29.8","2018/09/25 11:01:00","24.9","2018/09/25 23:37:00","74","41","2018/09/25 10:52:00","0.9","80","8.2","102","2018/09/25 13:16:00","2.0"
"26","1001.5","1002.8","2018/09/26 08:42:00","999.8","2018/09/26 14:41:00","24.0","25.3","2018/09/26 02:55:00","22.7","2018/09/26 07:23:00","91","73","2018/09/26 02:55:00","0.3","13","5.5","63","2018/09/26 02:55:00","16.5"
"27","1001.3","1002.4","2018/09/27 08:33:00","1000.1","2018/09/27 14:41:00","25.1","28.8","2018/09/27 10:24:00","22.9","2018/09/27 02:57:00","80","41","2018/09/27 10:49:00","0.4","6","7.1","350","2018/09/27 15:14:00","18.0"
"28","1000.3","1001.8","2018/09/28 00:01:00","998.6","2018/09/28 14:51:00","24.9","26.2","2018/09/28 12:01:00","23.5","2018/09/28 03:31:00","85","76","2018/09/28 17:37:00","0.6","23","9.3","3","2018/09/28 18:01:00","5.0"
"29","999.5","1001.7","2018/09/29 23:22:00","997.6","2018/09/29 04:21:00","23.0","25.0","2018/09/29 17:11:00","20.9","2018/09/29 23:52:00","79","65","2018/09/29 14:09:00","0.8","224","8.2","199","2018/09/29 09:11:00","9.5"
"30","1003.8","1006.4","2018/09/30 21:24:00","1001.2","2018/09/30 00:41:00","24.0","27.6","2018/09/30 12:17:00","20.5","2018/09/30 05:51:00","65","44","2018/09/30 12:11:00","0.6","92","6.6","114","2018/09/30 10:44:00","0.0"
