"觀測時間(day)","測站氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)"
"ObsTime","StnPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp"
"01","1003.4","1005.0","2019/09/01 23:48:00","1002.1","2019/09/01 02:55:00","28.2","34.8","2019/09/01 13:36:00","25.1","2019/09/01 18:01:00","81","55","2019/09/01 11:24:00","0.8","142","7.2","131","2019/09/01 15:46:00","1.5"
"02","1003.9","1005.4","2019/09/02 09:56:00","1001.8","2019/09/02 15:26:00","29.1","35.2","2019/09/02 12:51:00","25.0","2019/09/02 05:31:00","78","50","2019/09/02 12:47:00","0.9","31","6.2","310","2019/09/02 13:12:00","0.5"
"03","1001.5","1003.8","2019/09/04 00:00:00","999.4","2019/09/03 14:20:00","28.2","33.7","2019/09/03 12:32:00","25.9","2019/09/03 17:11:00","84","59","2019/09/03 10:45:00","1.0","173","6.9","336","2019/09/03 14:10:00","1.5"
"04","1000.8","1002.5","2019/09/04 09:19:00","999.7","2019/09/04 15:20:00","26.0","30.9","2019/09/04 11:19:00","24.0","2019/09/04 17:40:00","90","68","2019/09/04 11:22:00","0.8","93","6.1","304","2019/09/04 13:07:00","85.5"
"05","998.3","1000.1","2019/09/05 08:44:00","996.6","2019/09/05 14:17:00","26.9","32.4","2019/09/05 12:19:00","24.4","2019/09/05 02:12:00","86","61","2019/09/05 12:22:00","0.9","18","6.5","30","2019/09/05 15:21:00","0.0"
"06","997.3","999.4","2019/09/06 22:12:00","995.2","2019/09/06 14:39:00","27.6","32.8","2019/09/06 13:19:00","25.1","2019/09/06 05:50:00","84","61","2019/09/06 12:22:00","0.9","39","6.2","196","2019/09/06 17:23:00","0.0"
"07","999.6","1001.6","2019/09/07 22:54:00","997.6","2019/09/07 03:25:00","28.3","32.5","2019/09/07 11:45:00","25.4","2019/09/07 04:32:00","82","61","2019/09/07 11:31:00","0.9","4","5.4","288","2019/09/07 13:01:00","2.5"
"08","1000.8","1002.2","2019/09/08 21:21:00","998.7","2019/09/08 15:16:00","28.1","34.3","2019/09/08 13:44:00","22.0","2019/09/08 03:48:00","80","52","2019/09/08 12:26:00","1.1","124","6.9","29","2019/09/08 03:39:00","154.0"
"09","1001.9","1003.7","2019/09/09 23:31:00","1000.1","2019/09/09 15:25:00","29.3","33.7","2019/09/09 13:21:00","25.8","2019/09/09 05:51:00","74","53","2019/09/09 13:00:00","0.9","340","6.5","341","2019/09/09 14:44:00","0.0"
"10","1004.8","1007.3","2019/09/11 00:00:00","1003.1","2019/09/10 02:24:00","28.0","32.5","2019/09/10 11:45:00","24.9","2019/09/10 23:59:00","82","56","2019/09/10 13:17:00","1.1","15","6.3","345","2019/09/10 12:19:00","0.0"
"11","1006.1","1007.8","2019/09/11 09:16:00","1004.3","2019/09/11 15:12:00","28.9","35.2","2019/09/11 14:18:00","24.5","2019/09/11 05:10:00","77","45","2019/09/11 14:13:00","1.0","138","6.4","349","2019/09/11 14:26:00","0.0"
"12","1003.8","1005.8","2019/09/12 09:16:00","1001.8","2019/09/12 15:10:00","29.3","33.3","2019/09/12 14:28:00","26.3","2019/09/12 06:01:00","80","59","2019/09/12 16:24:00","0.8","308","5.3","357","2019/09/12 12:24:00","0.0"
"13","1002.5","1004.1","2019/09/13 09:19:00","1000.8","2019/09/13 14:59:00","29.1","33.0","2019/09/13 12:13:00","26.1","2019/09/13 05:22:00","79","58","2019/09/13 12:18:00","0.8","348","6.6","340","2019/09/13 17:11:00","0.0"
"14","1002.3","1004.0","2019/09/14 22:48:00","1000.6","2019/09/14 16:14:00","28.7","33.0","2019/09/14 12:19:00","25.6","2019/09/14 05:52:00","78","53","2019/09/14 12:20:00","1.5","346","8.0","335","2019/09/14 16:14:00","0.0"
"15","1002.2","1004.0","2019/09/15 08:50:00","1000.3","2019/09/15 14:45:00","28.2","33.2","2019/09/15 11:36:00","25.9","2019/09/15 23:22:00","78","57","2019/09/15 11:36:00","1.4","207","8.8","14","2019/09/15 15:22:00","0.0"
"16","1001.6","1002.9","2019/09/16 08:28:00","1000.3","2019/09/16 14:32:00","27.9","33.5","2019/09/16 11:59:00","24.9","2019/09/16 23:57:00","78","52","2019/09/16 12:41:00","1.2","1","6.5","348","2019/09/16 13:20:00","0.0"
"17","1002.6","1004.2","2019/09/17 20:49:00","1001.3","2019/09/17 15:28:00","27.5","33.0","2019/09/17 13:06:00","24.5","2019/09/17 06:42:00","72","57","2019/09/17 13:07:00","1.4","34","6.3","347","2019/09/17 15:42:00","0.0"
"18","1003.3","1004.8","2019/09/18 20:58:00","1001.2","2019/09/18 14:25:00","27.3","32.7","2019/09/18 12:46:00","24.0","2019/09/18 03:32:00","67","47","2019/09/18 12:26:00","1.9","353","10.3","13","2019/09/18 14:39:00","0.0"
"19","1003.2","1004.8","2019/09/19 08:11:00","1000.9","2019/09/19 15:30:00","26.4","31.4","2019/09/19 13:14:00","23.5","2019/09/19 06:42:00","64","48","2019/09/19 11:13:00","1.9","7","10.5","23","2019/09/19 16:34:00","0.0"
"20","1000.2","1002.4","2019/09/20 00:02:00","998.1","2019/09/20 16:08:00","25.3","28.1","2019/09/20 11:02:00","23.0","2019/09/20 21:01:00","70","51","2019/09/20 23:00:00","3.0","13","13.2","23","2019/09/20 20:32:00","0.0"
"21","1000.3","1004.2","2019/09/21 22:37:00","997.4","2019/09/21 03:28:00","24.9","28.6","2019/09/21 11:48:00","22.4","2019/09/21 05:42:00","65","52","2019/09/21 11:38:00","2.5","3","9.6","39","2019/09/21 07:38:00","0.0"
"22","1006.4","1009.9","2019/09/22 21:19:00","1002.7","2019/09/22 02:00:00","25.8","30.7","2019/09/22 13:31:00","22.8","2019/09/22 23:56:00","70","50","2019/09/22 13:14:00","1.5","340","7.0","339","2019/09/22 15:07:00","0.0"
"23","1010.6","1012.4","2019/09/23 21:23:00","1008.5","2019/09/23 03:23:00","25.5","31.3","2019/09/23 13:42:00","22.2","2019/09/23 01:01:00","68","45","2019/09/23 13:43:00","1.6","349","7.6","344","2019/09/23 15:46:00","0.0"
"24","1011.5","--","--","--","--","25.3","--","--","--","--","71","--","--","1.3","347","--","--","--","0.0"
