"觀測時間(day)","測站氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)"
"ObsTime","StnPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp"
"01","1007.1","1008.7","2020/06/01 07:51:00","1004.6","2020/06/01 16:21:00","30.2","33.9","2020/06/01 11:45:00","27.1","2020/06/01 05:28:00","75","52","2020/06/01 12:11:00","1.8","78","7.5","265","2020/06/01 14:49:00","0.0"
"02","1006.0","1007.8","2020/06/02 00:01:00","1004.0","2020/06/02 15:32:00","30.2","33.7","2020/06/02 12:05:00","27.4","2020/06/02 05:21:00","76","58","2020/06/02 12:05:00","1.6","264","8.6","282","2020/06/02 14:19:00","0.0"
"03","1005.3","1006.8","2020/06/03 09:27:00","1003.0","2020/06/03 16:13:00","30.2","32.8","2020/06/03 12:11:00","27.0","2020/06/03 04:43:00","74","57","2020/06/03 14:53:00","1.9","289","8.1","293","2020/06/03 14:03:00","0.0"
"04","1004.9","1006.5","2020/06/04 09:11:00","1003.5","2020/06/04 15:51:00","30.7","33.9","2020/06/04 12:46:00","27.7","2020/06/04 05:13:00","71","51","2020/06/04 14:01:00","1.7","8","8.3","335","2020/06/04 14:55:00","0.0"
"05","1004.7","1006.0","2020/06/05 22:34:00","1003.1","2020/06/05 16:01:00","30.2","33.7","2020/06/05 11:31:00","27.5","2020/06/05 05:13:00","73","57","2020/06/05 11:31:00","1.6","79","10.4","282","2020/06/05 12:57:00","0.0"
"06","1004.0","1005.2","2020/06/06 00:01:00","1003.0","2020/06/06 02:32:00","28.9","33.2","2020/06/06 10:24:00","25.5","2020/06/06 15:43:00","80","61","2020/06/06 10:22:00","1.5","94","11.7","269","2020/06/06 13:23:00","36.0"
"07","1003.7","1005.0","2020/06/07 00:01:00","1002.5","2020/06/07 15:54:00","28.8","33.2","2020/06/07 09:51:00","25.6","2020/06/07 19:59:00","76","51","2020/06/07 12:31:00","1.9","264","11.3","303","2020/06/07 17:45:00","5.5"
"08","1004.7","1006.2","2020/06/08 16:21:00","1002.3","2020/06/08 03:15:00","27.5","32.3","2020/06/08 13:24:00","24.7","2020/06/08 16:43:00","82","62","2020/06/08 12:43:00","1.5","141","18.0","212","2020/06/08 14:30:00","12.5"
"09","1005.6","1007.0","2020/06/09 23:21:00","1004.3","2020/06/09 05:32:00","29.1","32.5","2020/06/09 12:31:00","25.4","2020/06/09 02:54:00","73","57","2020/06/09 14:52:00","1.1","89","4.6","127","2020/06/09 10:46:00","0.0"
"10","1005.5","1007.0","2020/06/10 00:01:00","1004.0","2020/06/10 16:57:00","30.1","33.3","2020/06/10 13:31:00","26.6","2020/06/10 05:01:00","73","61","2020/06/10 16:24:00","1.7","86","8.1","269","2020/06/10 14:30:00","0.0"
"11","1003.6","1005.6","2020/06/11 00:01:00","1001.3","2020/06/11 15:55:00","30.5","34.9","2020/06/11 11:23:00","26.8","2020/06/11 03:33:00","71","53","2020/06/11 11:23:00","1.7","54","6.8","332","2020/06/11 12:38:00","0.0"
"12","1001.5","1003.1","2020/06/12 07:01:00","999.5","2020/06/12 16:31:00","30.9","35.8","2020/06/12 10:43:00","28.0","2020/06/12 04:41:00","75","51","2020/06/12 10:52:00","1.6","357","8.5","308","2020/06/12 12:55:00","0.0"
"13","1003.0","1007.0","2020/06/13 22:13:00","1000.2","2020/06/13 01:42:00","31.2","35.3","2020/06/13 13:02:00","28.0","2020/06/13 03:34:00","70","51","2020/06/13 13:32:00","3.3","5","15.6","154","2020/06/13 15:18:00","0.0"
"14","1007.5","1010.1","2020/06/14 22:32:00","1005.7","2020/06/14 02:43:00","30.4","33.2","2020/06/14 15:34:00","27.3","2020/06/14 05:51:00","71","54","2020/06/14 15:33:00","3.0","146","11.0","176","2020/06/14 13:12:00","0.0"
"15","1008.1","1010.0","2020/06/15 00:01:00","1006.5","2020/06/15 17:02:00","30.6","34.4","2020/06/15 12:01:00","27.4","2020/06/15 04:01:00","68","51","2020/06/15 12:01:00","2.0","5","8.7","267","2020/06/15 14:06:00","0.0"
"16","1005.5","1007.7","2020/06/16 00:01:00","1003.6","2020/06/16 15:52:00","30.5","33.2","2020/06/16 12:51:00","27.7","2020/06/16 05:19:00","71","61","2020/06/16 11:12:00","1.6","283","10.2","267","2020/06/16 15:01:00","0.0"
"17","1004.5","1005.6","2020/06/17 22:01:00","1003.5","2020/06/17 15:40:00","30.4","33.0","2020/06/17 13:41:00","27.1","2020/06/17 05:25:00","71","57","2020/06/17 11:51:00","1.8","308","7.9","281","2020/06/17 15:40:00","0.0"
