"觀測時間(day)","測站氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)"
"ObsTime","StnPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp"
"01","999.4","1000.9","2020/06/01 23:42:00","997.3","2020/06/01 15:44:00","29.0","33.5","2020/06/01 12:49:00","25.7","2020/06/01 05:42:00","76","52","2020/06/01 13:01:00","0.4","266","6.2","286","2020/06/01 12:11:00","1.5"
"02","998.2","1000.6","2020/06/03 00:00:00","996.2","2020/06/02 16:28:00","28.2","32.2","2020/06/02 14:07:00","23.9","2020/06/02 02:52:00","77","62","2020/06/02 14:08:00","0.4","271","5.1","279","2020/06/02 01:14:00","2.5"
"03","996.6","998.4","2020/06/03 08:38:00","994.0","2020/06/03 16:38:00","29.4","34.5","2020/06/03 15:05:00","25.0","2020/06/03 04:52:00","69","48","2020/06/03 16:06:00","0.6","265","6.5","284","2020/06/03 13:44:00","0.0"
"04","995.9","997.3","2020/06/04 09:47:00","994.7","2020/06/04 03:25:00","29.8","35.3","2020/06/04 11:40:00","25.0","2020/06/04 06:01:00","64","44","2020/06/04 11:41:00","0.7","268","9.4","287","2020/06/04 13:25:00","0.0"
"05","995.8","997.5","2020/06/05 09:01:00","993.6","2020/06/05 17:10:00","30.0","33.7","2020/06/05 15:13:00","22.5","2020/06/05 03:52:00","67","48","2020/06/05 11:02:00","0.6","267","6.1","279","2020/06/05 13:57:00","0.0"
"06","994.9","995.9","2020/06/06 08:46:00","993.6","2020/06/06 13:15:00","30.0","33.9","2020/06/06 13:07:00","20.9","2020/06/06 22:51:00","67","51","2020/06/06 10:41:00","0.7","258","9.2","282","2020/06/06 16:10:00","0.0"
"07","995.9","997.3","2020/06/07 21:57:00","994.8","2020/06/07 01:28:00","26.3","29.9","2020/06/07 10:32:00","18.4","2020/06/07 13:21:00","85","57","2020/06/07 07:32:00","0.2","259","5.5","296","2020/06/07 08:00:00","25.5"
"08","996.9","998.0","2020/06/08 10:55:00","995.2","2020/06/08 03:11:00","25.6","28.1","2020/06/08 09:12:00","23.8","2020/06/08 19:02:00","86","75","2020/06/08 14:54:00","0.4","125","4.1","272","2020/06/08 16:28:00","3.5"
"09","997.8","998.8","2020/06/09 21:59:00","996.4","2020/06/09 02:39:00","26.5","29.7","2020/06/09 11:58:00","23.7","2020/06/09 04:35:00","79","62","2020/06/09 11:19:00","0.3","92","4.5","83","2020/06/09 21:04:00","0.5"
