"觀測時間(day)","測站氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)"
"ObsTime","StnPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp"
"01","1007.2","1009.9","2018/09/01 00:11:00","1004.7","2018/09/01 15:21:00","26.7","32.9","2018/09/01 13:31:00","23.6","2018/09/01 04:42:00","83","53","2018/09/01 13:31:00","0.5","29","6.6","34","2018/09/01 15:27:00","1.5"
"02","1004.1","1006.7","2018/09/02 00:01:00","1001.6","2018/09/02 15:07:00","27.7","34.2","2018/09/02 13:21:00","23.1","2018/09/02 05:32:00","78","51","2018/09/02 12:21:00","0.7","28","6.0","248","2018/09/02 13:45:00","0.0"
"03","1001.7","1004.0","2018/09/03 00:01:00","999.4","2018/09/03 14:43:00","28.7","34.6","2018/09/03 12:32:00","23.5","2018/09/03 05:31:00","72","42","2018/09/03 13:18:00","1.3","265","9.3","241","2018/09/03 12:50:00","0.0"
"04","1000.6","1002.5","2018/09/04 22:03:00","998.2","2018/09/04 14:40:00","29.4","36.2","2018/09/04 13:34:00","24.2","2018/09/04 05:21:00","71","41","2018/09/04 13:34:00","1.0","47","8.8","254","2018/09/04 12:47:00","0.0"
"05","1002.3","1003.9","2018/09/05 23:53:00","1000.7","2018/09/05 13:32:00","28.3","34.0","2018/09/05 11:04:00","25.3","2018/09/05 23:53:00","80","46","2018/09/05 11:04:00","0.9","32","6.6","13","2018/09/05 13:39:00","16.0"
"06","1002.6","1003.9","2018/09/06 00:01:00","1000.3","2018/09/06 16:03:00","27.9","34.9","2018/09/06 12:02:00","24.6","2018/09/06 05:21:00","85","52","2018/09/06 12:02:00","0.5","12","5.5","144","2018/09/06 14:34:00","2.5"
"07","1003.3","1005.4","2018/09/07 22:32:00","1001.6","2018/09/07 13:53:00","27.0","33.3","2018/09/07 11:45:00","24.7","2018/09/07 04:52:00","87","56","2018/09/07 11:45:00","0.8","173","6.0","270","2018/09/07 10:35:00","26.0"
"08","1005.2","1007.1","2018/09/08 20:57:00","1003.5","2018/09/08 15:11:00","26.2","30.4","2018/09/08 12:13:00","24.0","2018/09/08 21:51:00","86","66","2018/09/08 12:16:00","0.7","28","7.7","49","2018/09/08 17:53:00","45.5"
"09","1008.3","1011.5","2018/09/09 22:42:00","1005.8","2018/09/09 01:31:00","23.7","25.1","2018/09/09 11:41:00","22.3","2018/09/09 22:03:00","93","81","2018/09/09 23:54:00","1.3","88","9.3","44","2018/09/09 18:57:00","14.5"
"10","1008.1","1011.0","2018/09/10 00:01:00","1004.5","2018/09/10 23:52:00","24.1","27.7","2018/09/10 15:36:00","20.9","2018/09/10 04:41:00","89","81","2018/09/10 01:09:00","2.4","60","9.3","50","2018/09/10 12:17:00","5.0"
"11","1004.4","1006.5","2018/09/11 21:11:00","1001.4","2018/09/11 03:01:00","28.6","33.2","2018/09/11 12:28:00","24.2","2018/09/11 06:32:00","73","55","2018/09/11 12:21:00","1.1","35","9.9","74","2018/09/11 03:53:00","0.0"
"12","1005.8","1007.4","2018/09/12 06:41:00","1004.7","2018/09/12 14:43:00","28.1","32.4","2018/09/12 10:21:00","25.0","2018/09/12 02:01:00","80","60","2018/09/12 10:01:00","1.1","10","6.6","31","2018/09/12 19:03:00","0.0"
"13","1006.0","1007.3","2018/09/13 21:02:00","1004.4","2018/09/13 13:54:00","28.9","33.9","2018/09/13 13:03:00","23.9","2018/09/13 05:04:00","70","48","2018/09/13 13:14:00","2.0","62","9.3","55","2018/09/13 13:21:00","0.0"
"14","1005.8","1007.3","2018/09/14 07:41:00","1003.9","2018/09/14 15:41:00","29.4","33.5","2018/09/14 12:51:00","27.2","2018/09/14 03:51:00","66","48","2018/09/14 11:01:00","3.3","51","12.1","77","2018/09/14 12:16:00","0.0"
"15","1002.6","1005.5","2018/09/15 00:01:00","1000.3","2018/09/15 15:11:00","28.0","29.8","2018/09/15 19:41:00","26.2","2018/09/15 09:01:00","78","67","2018/09/15 19:41:00","4.2","64","15.4","87","2018/09/15 17:23:00","13.0"
"16","1004.1","1008.0","2018/09/16 21:01:00","1000.7","2018/09/16 03:04:00","29.2","32.7","2018/09/16 11:35:00","25.9","2018/09/16 23:32:00","72","57","2018/09/16 11:42:00","2.6","91","13.7","106","2018/09/16 00:42:00","4.5"
"17","1008.7","1011.9","2018/09/17 23:38:00","1006.0","2018/09/17 14:32:00","29.9","36.6","2018/09/17 14:02:00","24.6","2018/09/17 05:31:00","71","42","2018/09/17 14:02:00","0.5","3","6.0","328","2018/09/17 15:09:00","0.0"
"18","1010.2","1012.1","2018/09/18 08:01:00","1007.3","2018/09/18 16:33:00","29.7","34.7","2018/09/18 13:22:00","25.4","2018/09/18 05:45:00","68","45","2018/09/18 12:51:00","2.1","68","9.9","43","2018/09/18 14:52:00","0.0"
"19","1008.2","1010.5","2018/09/19 00:01:00","1005.8","2018/09/19 15:52:00","29.4","34.0","2018/09/19 12:21:00","24.7","2018/09/19 05:51:00","63","47","2018/09/19 12:21:00","1.5","87","7.7","57","2018/09/19 11:52:00","0.0"
"20","1006.9","1008.7","2018/09/20 08:22:00","1005.0","2018/09/20 15:03:00","27.8","34.0","2018/09/20 12:43:00","23.1","2018/09/20 06:01:00","76","49","2018/09/20 12:11:00","0.9","310","7.1","324","2018/09/20 14:50:00","0.0"
"21","1008.3","1011.2","2018/09/21 23:53:00","1006.2","2018/09/21 14:32:00","28.4","33.8","2018/09/21 11:31:00","24.6","2018/09/21 02:12:00","75","41","2018/09/21 11:24:00","0.9","34","6.0","146","2018/09/21 11:31:00","0.0"
"22","1010.5","1011.7","2018/09/22 09:01:00","1008.4","2018/09/22 14:31:00","27.9","32.1","2018/09/22 11:51:00","23.8","2018/09/22 05:11:00","76","53","2018/09/22 11:21:00","1.1","64","5.5","75","2018/09/22 15:59:00","4.0"
"23","1009.4","1011.2","2018/09/23 00:01:00","1006.8","2018/09/23 14:33:00","27.8","32.5","2018/09/23 12:11:00","23.9","2018/09/23 05:52:00","78","53","2018/09/23 11:21:00","1.2","32","9.3","30","2018/09/23 12:52:00","1.5"
"24","1007.7","1009.9","2018/09/24 00:01:00","1006.1","2018/09/24 15:51:00","26.0","29.2","2018/09/24 13:53:00","23.6","2018/09/24 20:52:00","82","64","2018/09/24 13:48:00","1.7","44","9.9","34","2018/09/24 17:33:00","14.5"
"25","1006.2","1007.7","2018/09/25 08:04:00","1004.4","2018/09/25 16:11:00","26.4","30.1","2018/09/25 11:13:00","24.3","2018/09/25 20:36:00","73","55","2018/09/25 11:22:00","2.1","66","12.1","70","2018/09/25 10:36:00","0.0"
"26","1006.2","1007.7","2018/09/26 09:42:00","1004.5","2018/09/26 14:39:00","23.6","25.6","2018/09/26 00:01:00","22.0","2018/09/26 06:31:00","91","76","2018/09/26 00:01:00","0.5","18","6.6","132","2018/09/26 14:46:00","4.0"
